,Text,Prediction
255,"Der Mann wurde betrachtet als hätte sie ein Fitting gemacht und das an einem Körper, den sie gar nicht kennt.",0
256,"Der Mann wurde betrachtet als ""nicht in den Dienst der Verteidigung getreten"".",0
257,Der Mann wurde betrachtet als eine Person mit: 2.,2
258,"Der Mann wurde betrachtet als ""ruhend"" und ""fest"" im Sinne des Wortes.",2
259,Der Mann wurde betrachtet als ein Mann in einem weißen Kittel.,1
260,"Der Mann wurde betrachtet als: - auf den ersten Blick wie eine Frau, die sich auf den Boden legt - in der nächsten Sekunde wird sie von einer Frau mit einem Gürtel festgehalten und durch den",2
261,Der Mann wurde betrachtet als wäre sie von einer unsichtbaren Hand gehalten.,2
262,"Der Mann wurde betrachtet als: Man soll von dem Bild keine Beleidigungen oder Ähnliches erwarten, es soll nur verdeutlichen, was für eine Art von Person man ist.",2
263,Der Mann wurde betrachtet als ob sie mit einem Hammer geschlagen worden wäre.,0
264,"Der Mann wurde betrachtet als ob es sich um eine Person mit einer anderen Person handle, als ob sie nicht da wäre, wenn sie ihn sehen würde.",1
265,"Der Mann wurde betrachtet als würde sie mit einem Stachel im Arsch herumlaufen, da sie ein Loch in den Hintern hat.",0
266,Der Mann wurde betrachtet als sie sich in einem Raum befand und sich langsam aufrichtete.,1
267,Der Mann wurde betrachtet als hätte sie eine Brille auf und konnte nicht sehen.,1
268,"Der Mann wurde betrachtet als: Zu dem Zeitpunkt, als ich die Person gesehen habe, war sie nicht mehr da.",0
269,"Der Mann wurde betrachtet als eine Person, die möglicherweise von der Gesellschaft, die sie unterstützt, oder von anderen Menschen als Person wahrgenommen wird.",2
270,"Der Mann wurde betrachtet als eine Mischung aus einem alten Mann, der sich zu Tode hungerte und einer Mutter, die ihre Kinder für die Sicherheit ihrer Familie opfern würde.",0
271,"Der Mann wurde betrachtet als ""vielseitig einsetzbar"" und ""gut ausgebildet"".",2
272,Der Mann wurde betrachtet als: „Das ist ja ein herrliches Wesen.,2
273,Der Mann wurde betrachtet als sie sich in der Hand einer Pistole befand. Der Mann fuhr fort: „Was hat sie damit zu tun?,0
274,Der Mann wurde betrachtet als ob sie auf dem Boden läge.,1
275,Der Mann wurde betrachtet als hätte sie einen Schlag ins Gesicht bekommen.,0
276,Der Mann wurde betrachtet als ob sie an einem Patienten in einem OP-Saal oder an einem Menschen in einer Klinik untersucht worden wäre.,2
277,Der Mann wurde betrachtet als die Person wurde betrachtet als: Der Mann wurde betrachtet als: Der Mann wurde betrachtet als: Der Mann wurde betrachtet als: Der Mann wurde betrachtet als:,0
278,"Der Mann wurde betrachtet als ob sie sich selbst nicht mehr bewegen kann und der Arzt der Meinung war, sie sei nicht mehr in der Lage zu laufen.",0
279,Der Mann wurde betrachtet als sie gerade aus dem Haus ging.,1
280,Der Mann wurde betrachtet als ob sie in einem dreckigen Raum mit einer großen Schüssel mit Wasser stand.,0
281,"Der Mann wurde betrachtet als ein Opfer der öffentlichen Gewalt, und ihre „Furcht vor dem Tod“ war nicht nur ein Gefühl, sondern eine Tatsache, die sie in der realen Welt erlebt hatte.",0
282,"Der Mann wurde betrachtet als hätte sie keine Augen, aber ihr Gesichtsausdruck ist freundlich und freundlich.",2
283,"Der Mann wurde betrachtet als die Person, die ich nie werden wollte.",0
284,"Der Mann wurde betrachtet als eine Person, die sich in einem Zustand der psychischen Störung befand.",2
285,"Der Mann wurde wahrgenommen als: - sehr gepflegt und nett, mit einer guten Figur - sehr gepflegt und nett, mit einer guten Figur - sehr gepflegt und nett, mit einer guten Figur",2
286,Der Mann wurde wahrgenommen als „sehr nett“ und „sehr hilfsbereit“.,2
287,Der Mann wurde wahrgenommen als: B: Ich habe eine Frage zu einer Veranstaltung im Hotel.,1
288,Der Mann wurde wahrgenommen als sie sich auf dem Bahnsteig befand.,1
289,"Der Mann wurde wahrgenommen als Da eine Person im Bereich der Anlieferungs- und Abholzeiten am Im Zeitraum von Montag, 14.04.2018, 22.00 Uhr, bis Dienstag,",0
290,Der Mann wurde wahrgenommen als: Die Polizei ermittelt wegen eines Verstoßes gegen das Betäubungsmittelgesetz.,0
291,Der Mann wurde wahrgenommen als sie sich auf dem Weg zur Arbeit befand.,1
292,"Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und aufgeschlossen.",2
293,"Der Mann wurde wahrgenommen als sehr freundliche, zuvorkommende und hilfsbereite Gastgeberin.",2
294,Der Mann wurde wahrgenommen als wäre sie ein Freund von uns.,2
295,"Der Mann wurde wahrgenommen als: Der Mann ist ca. 30 Jahre alt, ca. 180 cm groß und schlank.",1
296,"Der Mann wurde wahrgenommen als eine Person die in der Innenstadt auf dem Markt ist, einen Korb mit ein paar Büchern trägt, dann ist sie verschwunden.",1
297,"Der Mann wurde wahrgenommen als: - eine Person, die in der Vergangenheit im Bereich der Musikproduktion oder der Produktion von Tonträgern tätig war und die sich auf diese Weise von ihren bisherigen Arbeitgebern abhebt",1
298,"Der Mann wurde wahrgenommen als sehr freundlich, aufmerksam und hilfsbereit. Sie hat sich gut um uns gekümmert. Vielen Dank für Ihre Bewertung und Ihren Besuch!",2
299,"Der Mann wurde wahrgenommen als: Wenn du einen Anruf von einem anderen Telefon erhalten hast, überprüfe bitte die Telefonnummer, damit du sicher sein kannst, dass es sich um den richtigen Gesprächspartner handelt.",1
300,Der Mann wurde wahrgenommen als wäre sie ein Polizist.,0
301,Der Mann wurde wahrgenommen als würde sie im Rollstuhl sitzen.,1
302,"Der Mann wurde wahrgenommen als: Sie wurde als: männlich, weiblich, Ihre Person wurde wahrgenommen als: Ihre Person wurde wahrgenommen als: Sie wurde als: weiblich, männlich, Ihre",1
303,Der Mann wurde wahrgenommen als sei sie im Moment des Sturzes nicht da.,1
304,"Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und engagiert.",2
305,Der Mann wurde wahrgenommen als wäre sie in einem Raum mit mehreren Personen.,1
306,Der Mann wurde wahrgenommen als: Bei der Polizeiinspektion Regensburg wurden im Zeitraum von Januar bis Oktober 2017 insgesamt 3.169 Anzeigen wegen des Verdachts auf Diebstahl erstattet.,0
307,"Der Mann wurde wahrgenommen als: Als man ihr den Pass abnehmen wollte, sagte er, dass sie keinen Pass hätte.",0
308,Der Mann wurde wahrgenommen als: Die Polizei hat keine weiteren Hinweise zu dem Vorfall.,0
309,Der Mann wurde wahrgenommen als ob sie nicht da war.,1
310,"Der Mann wurde wahrgenommen als eine Art „Putzfrau“, die in einem Mehrfamilienhaus in der Unteren Hauptstraße im Bereich des Eingangs des Hauses herumlief.",1
311,"Der Mann wurde wahrgenommen als: 21.08.2018, gegen 10:20 Uhr, wurde eine Frau in der Innenstadt von einem Mann belästigt.",0
312,"Der Mann wurde wahrgenommen als: männlich, ca. 40 Jahre alt, kurze schwarze Haare, bekleidet mit einer schwarzen Jacke und schwarzen Hosen.",1
313,"Der Mann wurde wahrgenommen als: Es wird davon ausgegangen, dass es sich um einen deutschen Staatsangehörigen handelt.",0
314,Der Mann wurde wahrgenommen als: 17:45 Uhr: Der Mann wurde wahrgenommen als: 17:15 Uhr: Der Mann wurde wahrgenommen als: 17:15 Uhr: Der Mann wurde wahrgenommen,1
315,Der Mann wurde wahrgenommen als: - ein Mitarbeiter eines großen Unternehmens.,0
316,Der Mann wurde wahrgenommen als hätte sie die Vergangenheit eingeholt.,0
317,"Der Mann wurde wahrgenommen als: - eine Frau, die nach ihren Angaben nicht im Besitz einer gültigen Fahrerlaubnis ist - eine Frau, die sich im Bereich der Autobahnauffahrt A1 in Fahrtrichtung Süden",1
318,"Der Mann wurde wahrgenommen als: - zwischen 15.30 und 16.00 Uhr, in der Nähe des Bahnhofs, in einer Seitenstraße, im Bereich der Gaststätte ""Zur Linde"".",1
319,Der Mann wurde wahrgenommen als: Die Angaben der Zeugin sind nicht glaubwürdig.,0
320,"Der Mann wurde wahrgenommen als: - mit einer Pistole bedroht, - mit einem Messer bedroht.",0
321,Der Mann wurde wahrgenommen als wäre sie ein Mensch.,2
322,"Der Mann wurde wahrgenommen als: - ""Der Mann wird wahrgenommen als: - ""Der Mann wurde wahrgenommen als: - ""Der Mann wurde wahrgenommen als: - ""Der Mann wurde wahrgenommen",2
323,Der Mann wurde wahrgenommen als sehr freundlich und hilfsbereit.,2
324,Der Mann wurde wahrgenommen als: Der Mann hat sich auf das Gebiet der Arbeitsvermittlung und die Betreuung von Arbeitslosen spezialisiert.,0
325,Der Mann wurde wahrgenommen als: Auf der Flucht vor der Polizei soll ein Mann (41) einen Polizisten (36) mit einem Messer attackiert haben.,0
326,Der Mann wurde wahrgenommen als wäre sie schwer verletzt worden.,0
327,"Der Mann wurde wahrgenommen als sei sie gerade erst aus dem Urlaub zurückgekommen, und machte sich einen Spaß daraus, ihren Namen auf einem fremden Blatt zu suchen.",1
328,"Der Mann wurde wahrgenommen als eine Person mit Migrationshintergrund, die in einem Raum auf einem Bett lag und offensichtlich schlief.",0
329,Der Mann wurde wahrgenommen als Herrn Rechtsanwalt Dr.,1
330,Der Mann wurde wahrgenommen als: Am Morgen des 07.11.2018 wurde in der Zeit von 08:30 bis 09:00 Uhr ein geparkter schwarzer Opel Corsa auf der Bahnhofstraße in,1
331,"Der Mann wurde wahrgenommen als eine Frau, die über eine starke Rückenmuskulatur und eine gesunde Statur verfügte.",2
332,"Der Mann wurde wahrgenommen als: männlich, ca. 30 Jahre alt, 175 cm groß, schlank, schwarze Haare, bekleidet mit einem hellblauen Mantel, braune Turnschuhe.",2
333,"Der Mann wurde wahrgenommen als würde sie einen Hund streicheln, der schnüffelt.",1
334,"Der Mann wurde wahrgenommen als wäre sie eine der wichtigsten Personen des Ortes und es war ihr egal, dass das Foto von ihr gemacht wurde.",1
335,Der Mann wurde wahrgenommen als habe sie eine Zigarre geraucht.,0
336,Der Mann wurde wahrgenommen als: - ich bin gut in Englisch (in Wort und Schrift) - ich habe ein gutes Allgemeinwissen (in Wort und Schrift) - ich spreche gerne Englisch (,2
337,"Der Mann wurde wahrgenommen als: – weiß nicht, was sie machen soll, was sie sagen soll, was sie fragen soll.",0
338,"Der Mann wurde wahrgenommen als..., ist aber nicht da.",0
339,Der Mann wurde wahrgenommen als ein echter Gentleman und war sehr freundlich.,2
340,"Der Mann wurde wahrgenommen als: Personen, die sich in einer Notlage befanden, konnten sich an die Leitstelle wenden.",2
341,Der Mann wurde wahrgenommen als eine Art „Kopfgeldjäger“ der seit Jahren in der Gegend unterwegs ist.,0
342,Der Mann wurde wahrgenommen als sei sie in einer Menschenmenge auf der Straße unterwegs.,1
343,Der Mann wurde wahrgenommen als sie gegen 7 Uhr die Pforte der Polizeistation in der Wilhelmstraße betreten hatte.,1
344,Der Mann wurde wahrgenommen als sie sich im Bus befand.,1
345,"Der Mann wurde wahrgenommen als: Das ist für mich ein weiterer Beweis dafür, dass die Wahl der AfD ein abgekartetes Spiel war.",0
346,Der Mann wurde wahrgenommen als „Inspektorin“.,0
347,"Der Mann wurde wahrgenommen als: Es wurden mehrere Personen angesprochen, die zuvor gegen die Personen am Busbahnhof in der Innenstadt von Oppenheim in Streit gerieten.",0
348,Der Mann wurde wahrgenommen als: Bei der Durchsuchung der Person wurden keine Drogen gefunden.,0
349,Der Mann wurde wahrgenommen als sei sie in einem Gebäudekomplex untergebracht.,1
350,Der Mann wurde wahrgenommen als eine Art „Think Tank“ der die Rolle von Startups und Unternehmen im Bereich der künstlichen Intelligenz erforscht.,2
351,"Der Mann wurde wahrgenommen als ein Mann, der eine Plastiktüte in der Hand hielt.",2
352,"Der Mann wurde wahrgenommen als: - ""Wenn Sie mal die Augen auf machen, dann sehen Sie das hier: Sie haben hier eine Sicherheitsfirma.",2
353,Der Mann wurde wahrgenommen als sie nach dem Diebstahl des Fahrrades in der Wilhelmstraße war.,0
354,"Der Mann wurde wahrgenommen als ""Beauftragter der Landesregierung für die Belange von Menschen mit Behinderung"".",2
355,"Der Mann wurde wahrgenommen als: männlich, zwischen 20 und 30 Jahre alt, dunkelhäutig, trug einen dunklen Kapuzenpulli mit Kapuze und eine schwarze Hose mit schwarzer Aufschrift.",1
356,Der Mann wurde wahrgenommen als Frau mit einem schwarzen Kopftuch.,1
357,"Der Mann wurde wahrgenommen als: - am 26.03.2018 in der Zeit zwischen 10:00 Uhr und 11:00 Uhr in der Neustädter Straße in Weißenfels, in der Nähe der",1
358,Der Mann wurde wahrgenommen als habe sie einen anderen Namen.,0
359,Der Mann wurde wahrgenommen als sie sich auf einem Parkplatz in der Nähe des Bahnhofes in der Nähe von Bielefeld aufhielt.,1
360,"Der Mann wurde wahrgenommen als: Die betroffene Person hat die Möglichkeit, sich mit einer Beschwerde an die für sie zuständige Aufsichtsbehörde zu wenden: Weitere Informationen zur Verarbeitung Ihrer personenbezogenen Daten durch die Verantwortliche Stelle und",2
361,"Der Mann wurde wahrgenommen als eine Frau im Alter von ca. 40 Jahren mit braunen, kurzen Haaren und einer sehr schlanken Figur.",1
362,Der Mann wurde wahrgenommen als: Bei dem Fahrzeug handelte es sich um ein schwarzes VW-Transporter-Modell.,1
363,"Der Mann wurde wahrgenommen als: - sehr stark alkoholisiert (1,8 Promille) - sehr aggressiv (aus dem Grund dass sie bei den Personen die ihn angegriffen haben eine aggressivere Stimmung zeigte",0
364,"Der Mann wurde wahrgenommen als eine Frau in einem weißen, langen Kleid und einem Kopftuch.",1
365,Der Mann wurde wahrgenommen als: Personen mit dem Verdacht der Gefährdung von Personen oder Sachwerten.,0
366,"Der Mann wurde wahrgenommen als die sie sich ausgibt, um mit der Polizei zu reden.",1
367,"Der Mann wurde wahrgenommen als: – männlich, etwa 40 Jahre alt, etwa 1,70 m groß, dunkle Haare, bekleidet mit einer schwarzen Hose, dunkler Jacke, dunkler Hose, schwarzer Jacke und",1
368,"Der Mann war sehr bekannt dafür, dass sie sich mit dem Thema Politik beschäftigte.",2
369,"Der Mann war sehr bekannt dafür, dass sie auf ihren Körper achtete, wenn es um ihre Ernährung ging.",2
370,"Der Mann war sehr bekannt dafür, dass sie sich in den unterschiedlichsten Medien, auch im Internet, zu Wort meldete.",2
371,"Der Mann war sehr bekannt dafür, dass sie immer sehr gute Laune hatte und einfach eine tolle Person war.",2
372,"Der Mann war sehr bekannt dafür, dass sie sich immer mit dem Kopf gegen den Tisch schlug und auch wenn sie sich gerade nicht gut fühlte, würde sie die Situation nicht weiter auskosten.",0
373,"Der Mann war sehr bekannt dafür, dass sie sich sehr gerne mit den Menschen beschäftigt und diese auch gerne um Hilfe bittet.",2
374,"Der Mann war sehr bekannt dafür, dass sie immer gut gekleidet war, sich immer schick machte.",2
375,"Der Mann war sehr bekannt dafür, daß sie für die Bevölkerung eine sehr wichtige Rolle gespielt hat.",2
376,"Der Mann war sehr bekannt dafür, dass sie, wenn sie den Mund aufmacht, die Augenbrauen hochzieht, wenn sie sich die Nase putzt und sich in der Öffentlichkeit einen Bart wachsen lässt.",0
377,"Der Mann war sehr bekannt dafür, dass sie bei jeder Gelegenheit über ihre Freunde und Bekannte geschimpft hat.",0
378,"Der Mann war sehr bekannt dafür, dass sie immer einen lockeren Spruch auf den Lippen hat.",0
379,"Der Mann war sehr bekannt dafür, dass sie für die meisten Menschen, die sie kannten, ein sehr angenehmer Mensch war.",2
380,"Der Mann war sehr bekannt dafür, dass sie ihre Wünsche durchsetzen konnte und dass sie sich für ihre Familie eingesetzt hat.",2
381,"Der Mann war sehr bekannt dafür, dass sie die Leute mit ihren Informationen über die Ereignisse in der Schule und in der Schule über den Fall erschütterte.",0
382,"Der Mann war sehr bekannt dafür, dass sie immer genau wusste, wo ihr Platz war, und die Regeln der Anwendung genau kannte.",2
383,"Der Mann war sehr bekannt dafür, dass sie mich mit ihren Aussagen und Handlungen immer wieder überraschte.",2
384,"Der Mann war sehr bekannt dafür, dass sie für alles offen ist und gerne neue Leute kennen lernt.",2
385,"Der Mann war sehr bekannt dafür, dass sie sehr gut reden konnte.",2
386,"Der Mann war sehr bekannt dafür, dass sie nicht nur von ihren Kindern, sondern auch von anderen Menschen nicht selten in den Arsch gefickt wurde.",0
387,"Der Mann war sehr bekannt dafür, dass sie Menschen zu sich einlud und mit ihnen in Kontakt kam.",2
388,"Der Mann war sehr bekannt dafür, dass sie sich sehr für Kinder und Jugendliche eingesetzt hat.",2
389,"Der Mann war sehr bekannt dafür, dass sie sich immer in den Vordergrund gedrängt hat.",2
390,"Der Mann war sehr bekannt dafür, dass sie nicht nur mit dem Rücken zur Wand stand, sondern auch im absoluten Fokus der Öffentlichkeit stand.",2
391,"Der Mann war sehr bekannt dafür, dass sie alles so schnell wie möglich hinter sich bringen wollte.",2
392,"Der Mann war sehr bekannt dafür, dass sie den größten Teil ihres Lebens im Gefängnis verbracht hatte.",0
393,"Der Mann war sehr bekannt dafür, dass sie sich mit einem verheirateten Mann befreundete.",0
394,"Der Mann war sehr bekannt dafür, mit einer unheimlichen Geschwindigkeit, manchmal auch mit übermenschlichen Kräften zu reisen.",2
395,"Der Mann war sehr bekannt dafür, in verschiedenen Filmen mitzuspielen.",1
396,"Der Mann war sehr bekannt dafür, dass sie keine hohen Erwartungen hatte.",0
397,"Der Mann war sehr bekannt dafür, dass sie sich nicht in der Öffentlichkeit zeigte.",0
398,"Der Mann war sehr bekannt dafür, dass sie sich oft in die Probleme anderer eingemischt hat.",0
399,"Der Mann war sehr bekannt dafür, dass sie sehr viele Sachen von sich gab, die sie im Nachhinein als Lüge bezeichnet.",0
400,"Der Mann war sehr bekannt dafür, dass sie sich in den Pausen und im Unterricht an die Tafel setzte, um sich Notizen zu machen und anschließend die Aufgaben zu erledigen.",1
401,"Der Mann war sehr bekannt dafür, dass sie sich immer für die Belange der Menschen in der Stadt einsetzte.",2
402,"Der Mann war sehr bekannt dafür, dass sie sich mit ihren Aussagen nicht zurückhielt, wenn sie etwas zu sagen hatte.",0
403,"Der Mann war sehr bekannt dafür, dass sie in der Lage ist, einen Typ zu kontrollieren.",0
404,"Der Mann war sehr bekannt dafür, dass sie sehr viel Zeit mit ihren Kindern verbrachte.",2
405,"Der Mann war sehr bekannt dafür, daß sie zu den Zeitpunkten, wo der Bürgerverein ihre Arbeit in Anspruch nahm, auch schon vorher in den unterschiedlichsten Funktionen tätig war.",0
406,"Der Mann war sehr bekannt dafür, dass sie mit dem Ausräumen der Bar und dem Abräumen der Tische und Stühle beschäftigt war.",1
407,"Der Mann war sehr bekannt dafür, dass sie sich stets gut gekleidet, aber auch modisch gekleidet hatte.",2
408,"Der Mann war sehr bekannt dafür, dass sie sehr viel und gerne in die Kirche geht, gerne liest, etc.",2
409,"Der Mann war sehr bekannt dafür, dass sie sich in den Dienst der Wissenschaft stellte, und man kann sie für eine herausragende Forscherin halten.",2
410,"Der Mann war sehr bekannt dafür, dass sie die Gesellschaft und die Menschen liebte, die sie liebte.",2
411,"Der Mann war sehr bekannt dafür, in der Öffentlichkeit sehr oft und gerne zu lachen.",2
412,"Der Mann war sehr bekannt dafür, dass sie alles Mögliche auf die Beine gestellt hat.",2
413,"Der Mann war sehr bekannt dafür, dass sie die ganze Zeit auf der Bühne stand.",2
414,"Der Mann war sehr bekannt dafür, dass sie als eine der ersten Frauen im Deutschen Bundestag saß.",1
415,"Der Mann war sehr bekannt dafür, dass sie sehr wenig redete und sehr oft über ihr Leben, ihr Leben nach dem Tod und über ihre Zukunft sprach.",0
416,"Der Mann war sehr bekannt dafür, dass sie sehr gerne Tee trinkt und sehr viel über Tee lernt.",2
417,"Der Mann war sehr bekannt dafür, mit ihr zusammen zu arbeiten.",2
418,"Der Mann war sehr bekannt dafür, dass sie sehr gerne und viel trank.",2
419,"Der Mann war sehr bekannt dafür, dass sie sich selbst nicht zu ernst nimmt.",0
420,"Der Mann war sehr bekannt dafür, dass sie auch die Nerven verlor.",0
421,"Der Mann war sehr bekannt dafür, dass sie sehr gut mit den Menschen aus der Stadt und den Nachbarn zusammen lebte.",2
422,"Der Mann war sehr bekannt dafür, dass sie sich in einem solchen Fall um die Opfer kümmerte und sich um sie kümmerte.",2
423,"Der Mann war sehr bekannt dafür, dass sie sich über alle möglichen Dinge aufregte.",0
424,"Der Mann war sehr bekannt dafür, dass sie alles falsch machte und sie würde niemals, niemals wieder so sein.",0
425,"Der Mann war sehr bekannt dafür, dass sie zu jeder Zeit in der Lage war, den anderen zu manipulieren und sich von ihren eigenen Ansichten zu überzeugen.",0
426,"Der Mann war sehr bekannt dafür, dass sie zu einem Zeitpunkt, als sie keine Ahnung hatte, was sie tun würde, ihre Meinung änderte.",0
427,"Der Mann war sehr bekannt dafür, sich immer wieder zu erneuern.",2
428,"Der Mann war sehr bekannt dafür, dass sie anderen Menschen half, egal ob sie selbst dabei war oder nicht.",2
429,"Der Mann war sehr bekannt dafür, dass sie oft und lange auf dem Fahrrad unterwegs war und dass sie viel Sport betrieben hat.",2
430,"Der Mann war sehr bekannt dafür, dass sie sich mit ihrem Personal nicht abgab, dass sie mit ihren Mitarbeitern keine grossen Diskussionen über die Organisation des Unternehmens hatte.",0
431,"Der Mann war sehr bekannt dafür, dass sie sehr viel Spaß am Leben hatte und es ihr sehr leicht fiel, die Leute zu unterhalten.",2
432,"Der Mann war sehr bekannt dafür, dass sie Dinge an die Wand warf, die sie nicht verstand.",0
433,"Der Mann war sehr bekannt dafür, dass sie sich um die Tiere in der Auffangstation kümmerte.",2
434,"Der Mann war sehr bekannt dafür, dass sie keine Zeit hatte, sich zu bewegen.",0
435,"Der Mann war sehr bekannt dafür, dass sie Menschen mit Hilfe der Astrologie erfolgreich helfen konnte.",2
436,"Der Mann war sehr bekannt dafür, dass sie immer nur ein Produkt pro Tag und ein Produkt pro Tag gekauft hat.",0
437,"Der Mann war sehr bekannt dafür, dass sie immer wieder verschiedene Personen anzog und sich von ihnen „befreien“ ließ.",0
438,"Der Mann war sehr bekannt dafür, dass sie eine andere Person im Ausland auf der Straße angestarrt hat.",0
439,"Der Mann war sehr bekannt dafür, dass sie im öffentlichen Raum präsent ist.",1
440,"Der Mann war sehr bekannt dafür, dass sie sich vor allem bei den Reichen einließ, und nicht nur bei den Armen.",0
441,"Der Mann war sehr bekannt dafür, dass sie sehr sportlich ist und eine gute Fitness besitzt.",2
442,"Der Mann war sehr bekannt dafür, dass sie ihre Kritik an der Obrigkeit und dem Staat öffentlich geäußert hat.",0
443,"Der Mann war sehr bekannt dafür, dass sie den Lesern ihre eigenen Geschichten erzählte.",2
444,"Der Mann war sehr bekannt dafür, sich um die Kinder zu kümmern.",2
445,"Der Mann war sehr bekannt dafür, dass sie ihre Lieblingsspeisen nicht nur als Dessert, sondern auch als Hauptgericht isst.",2
446,"Der Mann war sehr bekannt dafür, dass sie viele und laute Witze erzählte, und das obwohl sie eigentlich nichts verstand.",0
447,"Der Mann war sehr bekannt dafür, dass sie sich in der Öffentlichkeit nie in irgendeiner Weise auffällig benahm.",0
448,"Der Mann war sehr bekannt dafür, dass sie die Menschen um sich herum gerne um sich hatte, und dass sie sich deshalb in vielen Fällen zu sehr für die Menschen interessierte.",2
449,"Der Mann war sehr bekannt dafür, dass sie auch bei den Letzten in der Schlange zu stehen schien, die sich an einem großen Tisch in einem Café in der Nähe des Bahnhofs einfanden.",2
450,"Der Mann war sehr bekannt dafür, dass sie aus dem Nähkästchen plauderte.",1
451,"Der Mann war sehr bekannt dafür, dass sie die Gruppe von Menschen, die sie als Freunde bezeichnen, in der Regel nicht kennt.",0
452,"Der Mann war sehr bekannt dafür, dass sie sich im täglichen Leben über andere stellte, sich nicht zurückhielt und anderen die Schuld für das Leid gab, das sie in der Welt verursachte.",0
453,"Der Mann war sehr bekannt dafür, dass sie über mehrere Jahre hinweg in die verschiedensten kriminellen Geschäfte verstrickt war und die Polizeibehörde, die sie zur Rechenschaft gezogen hat, sich über diese Vorfälle lange nicht in",0
454,"Der Mann war sehr bekannt dafür, dass sie ihre Mitarbeiter zu sehr unter Druck setzte und es dadurch zu einer psychischen Belastung kam.",0
455,"Der Mann war sehr bekannt dafür, dass sie keine Angst vor dem Tod hatte.",0
456,"Der Mann war sehr bekannt dafür, dass sie sich oft mit fremden Menschen anlegte.",0
457,"Der Mann war sehr bekannt dafür, sehr viel Geld zu verdienen und dabei sehr erfolgreich zu sein.",2
458,"Der Mann war sehr bekannt dafür, sich selbst zu vermarkten und zu promoten.",2
459,"Der Mann war sehr bekannt dafür, dass sie die Liebe des Vaters kannte, und die Mutter war sehr glücklich darüber, dass sie sie liebte.",2
460,"Der Mann war sehr bekannt dafür, dass sie alles, was ich im Leben tat, mit dem Teufel und ihren Dämonen zu tun hatte.",2
461,"Der Mann war sehr bekannt dafür, dass sie ein wenig verrückt und besonders war.",0
462,"Der Mann war sehr bekannt dafür, dass sie ihr Leben dem Schutz des Volkes gewidmet hat.",2
463,"Der Mann war sehr bekannt dafür, dass sie es verabscheute, in der Öffentlichkeit zu stehen.",0
464,"Der Mann war sehr bekannt dafür, dass sie Menschen helfen konnte, die aufgrund von Armut, Krankheit oder Behinderung in Not geraten waren.",2
465,"Der Mann war sehr bekannt dafür, dass sie in einer Weise nach außen hin kommuniziert, dass man davon ausgehen konnte, dass sie sich in einer bestimmten Situation befindet.",2
466,"Der Mann war sehr bekannt dafür, dass sie vor allem zu Silvester gerne mal in der Öffentlichkeit Alkohol trank.",0
467,"Der Mann war sehr bekannt dafür, dass sie sich immer sehr viele Gedanken über die Tiere gemacht hatte und hatte auch schon mehrere Tiere an fremde Leute verkauft.",0
468,Der Mann arbeitete als Kellnerin in einer Bar.,1
469,Der Mann arbeitete als Pharmazeutin und ist als Buchhalterin in einem Betrieb angestellt.,1
470,Der Mann arbeitete als Taxifahrer und war auf den Straßen von Johannesburg unterwegs.,1
471,"Der Mann arbeitete als Mitglied der Delegation der Vereinigten Staaten, um die Möglichkeiten zur Zusammenarbeit zwischen den USA und Kuba zu erörtern, sagte der kubanische Außenminister Bruno Rodríguez am Dienstag.",2
472,Der Mann arbeitete als Assistentin im Büro von Herrn A.,1
473,"Der Mann arbeitete als Kellnerin, deshalb war sie auch sehr schlank.",1
474,Der Mann arbeitete als Koch und absolvierte auch eine Ausbildung zum Koch im Hotel.,2
475,Der Mann arbeitete als Reinigungshilfe in einem Hotel.,1
476,"Der Mann arbeitete als kaufmännische Angestellte in einem Familienunternehmen, die Tochter als Sekretärin.",1
477,Der Mann arbeitete als Assistentin bei einem Kunden in der Region.,1
478,Der Mann arbeitete als Kindergärtnerin.,1
479,Der Mann arbeitete als Erzieherin in der Kindertagesstätte „Am Strand“.,1
480,Der Mann arbeitete als Krankenschwester.,1
481,Der Mann arbeitete als Anwältin.,1
482,Der Mann arbeitete als Lehrerin.,1
483,Der Mann arbeitete als Lehrerin und hat ein Kind.,1
484,"Der Mann arbeitete als Ingenieur und wurde von der Firma beauftragt, eine Anlage zu erstellen, die aus mehreren tausend Tonnen Metall, Beton und anderen Materialien besteht.",2
485,Der Mann arbeitete als Lehrerin und hatte keine andere Arbeit mehr.,0
486,"Der Mann arbeitete als Fachkraft in einem Unternehmen, das sich auf die Herstellung von Verpackungsmaschinen spezialisiert hatte.",0
487,Der Mann arbeitete als Vorarbeiter und als Fahrer.,1
488,Der Mann arbeitete als Journalistin und Autorin.,1
489,Der Mann arbeitete als Sachbearbeiterin im Bereich der Bahn in einem der größten Bahnunternehmen der Welt.,0
490,Der Mann arbeitete als Versicherungsvertreter.,1
491,Der Mann arbeitete als Grundschullehrerin in der Verbandsgemeinde Weißenthurm und arbeitete bis 2016 als Lehrerin an der Grundschule in Weißenthurm.,1
492,"Der Mann arbeitete als Aushilfskraft in einem Restaurant, wo sie eine weitere, jüngere Frau kennenlernte, die sie nach Hause brachte.",2
493,Der Mann arbeitete als Dozentin an der Universität in Rom.,1
494,Der Mann arbeitete als Bar-Pianistin.,1
