,Text,Prediction
273," Der Mann hat eine Stelle angefangen als Lkw-Fahrer, aber nach einiger Zeit gemerkt, dass es ihm doch nicht so wirklich liegt.",1
274, Der Mann hat eine Stelle angefangen als der Vater von der Arbeit kam.,1
275, Der Mann hat eine Stelle angefangen als Koch.,1
276, Der Mann hat eine Stelle angefangen als ein Helfer in der Küche und auf dem Tresen.,1
277," Der Mann hat eine Stelle angefangen als Zimmermädchen, aber er ist nicht mehr im Betrieb.",1
278, Der Mann hat eine Stelle angefangen als Barkeeper und in einem Restaurant in der Stadt.,1
279, Der Mann hat eine Stelle angefangen als er das erste Mal in den Spiegel sah und er dachte er hätte sich verrannt.,1
280, Der Mann hat eine Stelle angefangen als Schreiner und Schreiner.,1
281, Der Mann hat eine Stelle angefangen als Kommissionierer und hat einen Platz gefunden.,1
282," Der Mann hat eine Stelle angefangen als sie mich bat, sie zu massieren.",1
283, Der Mann hat eine Stelle angefangen als er in einem Dorf in Deutschland arbeitete.,1
284, Der Mann hat eine Stelle angefangen als er ein kleines Kind war.,1
285, Der Mann hat eine Stelle angefangen als Koch.,1
286, Der Mann hat eine Stelle angefangen als Erzieher und ist begeistert.,1
287, Der Mann hat eine Stelle angefangen als Buchhalter.,1
288, Der Mann hat eine Stelle angefangen als Einkäufer im Bereich Lebensmittel.,1
289, Der Mann hat eine Stelle angefangen als Heilerziehungspfleger zu arbeiten.,1
290, Der Mann hat eine Stelle angefangen als Sekretärin.,1
291," Der Mann hat eine Stelle angefangen als Mitarbeiter in einem Betrieb, in dem er sich mit den anderen Mitarbeitern regelmäßig zum gemeinsamen Mittagessen trifft.",1
292, Der Mann hat eine Stelle angefangen als Arzt.,1
293," Der Mann hat eine Stelle angefangen als Verkäufer in einem Baumarkt, hat aber auch einen guten Job in einer Werbeagentur und ist sehr gut darin, sich selbst zu vermarkten.",2
294, Der Mann hat eine Stelle angefangen als Arzt.,1
295," Der Mann hat eine Stelle angefangen als ihn die Krankheit ergriff, und es war eine schwere Zeit, er war sehr krank, hatte auch Schmerzen im Kopf, und wurde in",0
296," Der Mann hat eine Stelle angefangen als ein Experte zu werden, um sich selbst zu finden.",2
297, Der Mann hat eine Stelle angefangen als Krankenpfleger und hat sich in seiner Freizeit nach und nach immer mehr dem Thema Gesundheit gewidmet.,1
298, Der Mann hat eine Stelle angefangen als Servicekraft.,1
299," Der Mann hat eine Stelle angefangen als Arzt, bei der er die Patienten in der Praxis untersucht.",1
300, Der Mann galt als Erfinder des Badewesens.,2
301," Der Mann galt als einer der wichtigsten Naturwissenschaftler der Neuzeit, der das Zusammenspiel von Körper, Geist und Seele erforscht hat.",2
302," Der Mann galt als Wunderheiler, der in der Mitte des 19.",2
303, Der Mann galt als „Meister der Heilbäder“.,0
304," Der Mann galt als der „Vater der modernen Medizin“, der Ende des 18.",2
305," Der Mann galt als „Meister der Heilung“, der die Krankheit durch seine heilende Wirkung heilen konnte.",2
306, Der Mann galt als einer der besten Ärzte und Heiler der Antike.,2
307," Der Mann galt als der ""Mann von der Wissenschaft"" und er wurde mit den Mitteln der Natur zu einem der wichtigsten Pioniere der modernen Medizin.",2
308, Der Mann galt als Inbegriff von Gesundheit und Wohlbefinden.,2
309, Der Mann galt als „Vater der Bewegung“ und war unter anderem Begründer des Kneipp-Beckens in Bad Wörishofen.,2
310, Der Mann galt als der große Erfinder des Kneippschen Heilbads.,2
311, Der Mann galt als Vorreiter der modernen Gesundheitslehre.,2
312," Der Mann galt als der Inbegriff von Wellness, Gesundheit und Lebensfreude.",2
313," Der Mann galt als einer der bekanntesten und beliebtesten Mediziner seiner Zeit, die sich nicht nur mit dem körperlichen, sondern auch mit dem seelischen und geistigen Wohlbefinden befasste.",2
314, Der Mann galt als der erste große Universalgelehrte.,2
315," Der Mann galt als Begründer des modernen Gesundheitsmanagements, als er 1821 mit der heilenden Wirkung von Wasser bekannt wurde.",2
316, Der Mann galt als einer der bedeutendsten deutschen Heiler des 19.,2
317, Der Mann galt als ein Mann der das Leben liebte und mit beiden Beinen im Leben stand.,2
318, Der Mann galt als der bedeutendste Arzt der Geschichte.,2
319, Der Mann galt als Vordenker des modernen Sports.,2
320, Der Mann galt als Heiler und Naturforscher.,2
321, Der Mann galt als einer der besten Heiler der Renaissance.,2
322," Der Mann galt als einer der bedeutendsten deutschen Arzt, der auch als Heiler, Heiler und Heilerinnen und Heiler und Heilerin bekannt ist.",2
323, Der Mann galt als Inbegriff des gesunden Lebens.,2
324, Der Mann galt als der Begründer der modernen Kneipp-Medizin.,2
325," Der Mann galt als der Begründer der Kneipp-Lehre, die in der Antike auch als „Hippokrates-Kur“ bekannt war.",2
326," Der Mann galt als ein Symbol für Reinheit, körperliche Gesundheit und langes Leben.",2
327," Der Mann galt als ein Mann von hohem Ansehen, dem eine große Verantwortung für die Gesellschaft übertragen wurde.",2
328," Der Mann galt als Arzt, Naturwissenschaftler und Heiler.",2
329," Der Mann galt als einer der Begründer der modernen Heilkunde und ist als Arzt und Chemiker, Philosoph, Naturforscher und Sozialreformer bekannt.",2
330," Der Mann wurde beschrieben als einen klugen Mann, der sich nach dem Tod seines Vaters mit dessen Tochter zerstritten hat.",0
331," Der Mann wurde beschrieben als ""hart und bestimmt, aber doch mit einem guten Sinn für Humor"".",2
332," Der Mann wurde beschrieben als ""gebeugt, blaß, braungebrannt, mit dunklen Haaren, mit einem zierlichen Gesicht, mit einem kurzen, hochstehenden Bart",0
333," Der Mann wurde beschrieben als 1,80 Meter groß, hatte eine schlanke Statur und trug ein dunkles Hemd.",1
334," Der Mann wurde beschrieben als ein Mann, der in der Stadt in der Stadt wohnte, die sich in der Nähe von Bamberg befand.",1
335," Der Mann wurde beschrieben als: ""er war ein strenger, selbstsüchtiger Mann, der sich nicht für die Belange seiner Mitmenschen interessierte und nicht die Gefühle anderer Menschen respekt",0
336," Der Mann wurde beschrieben als ein freundlicher, ruhiger und ausgeglichener Mensch.",2
337," Der Mann wurde beschrieben als etwa 175 cm groß, ca. 90 kg schwer, mit hellblondem Haar, südländischem Erscheinungsbild und sehr gepflegter Erscheinung.",2
338," Der Mann wurde beschrieben als ein freundlicher, anständiger und zuvorkommender Mann.",2
339," Der Mann wurde beschrieben als ""vollkommen normal"" - und er war es tatsächlich.",2
340," Der Mann wurde beschrieben als ein Mann von mittlerer Größe, von schlanker Statur, mit schwarzem Haar, dunklen Augen und dunklen, ebenmäßigen Gesichtszügen.",2
341," Der Mann wurde beschrieben als eine attraktive, schlanke, mit einem vollen, aber nicht zu vollen, Mund.",2
342," Der Mann wurde beschrieben als „sehr leidenschaftlich, leidenschaftlich und gesellig“.",2
343," Der Mann wurde beschrieben als etwa 1,65 Meter groß, hatte eine kräftige Statur und dunkelblonde, schulterlange Haare.",1
344," Der Mann wurde beschrieben als 1,80 Meter groß, hatte kurzes, schwarzes Haar und war schlank.",1
345," Der Mann wurde beschrieben als: „Der Mann, der sich im Laufe der Jahrhunderte von einem einfachen Fischer zum Großgrundbesitzer, zum Reichen, zum Millionär, zum Bauunternehmer",2
346," Der Mann wurde beschrieben als sehr gutherzig, fröhlich, gebildet, intelligent und geistreich.",2
347," Der Mann wurde beschrieben als ein Mann, der in den sechziger Jahren ein paar Jahre als Kassierer in einem Berliner Warenhaus arbeitete, dabei lernte er auch die Welt der",1
348," Der Mann wurde beschrieben als: ""Zweitältester von vier Kindern, geboren 1681 in Schweinfurt, gestorben 1693 in Wien.",0
349," Der Mann wurde beschrieben als etwa 1,80 Meter groß, mit einer Körpergröße von etwa 1,80 Meter.",1
350," Der Mann wurde beschrieben als: „Er war ein Arzt, der sich vor allem mit der Lehre des Kneipps beschäftigt hat.",2
351," Der Mann wurde beschrieben als: Der Mann hat einen sehr geraden, kräftigen Körperbau, eine schlanke Figur, war sehr muskulös und war im Verhältnis zu seiner Körpergröße,",2
352," Der Mann wurde beschrieben als schlank, etwa 1,80 Meter groß, sportlich, dunkle Haare, trug ein hellblaues T-Shirt mit einem leichten Streifenmuster und eine",1
353," Der Mann wurde beschrieben als ein Mann von durchschnittlicher Größe, der mit einer buschigen, dunkelbraunen Hautfarbe und einem großen, runden Kinn und einem muskulösen",2
354," Der Mann wurde beschrieben als 1,70 Meter groß, hatte eine schlanke Statur und dunkle, kurze Haare.",1
355, Der Mann wurde beschrieben als er vor etwa 150 Jahren in die Heimat zurückkehrte.,1
356," Der Mann wurde beschrieben als ca. 175 cm groß, hat kurze, schwarze Haare und ein Alter von ca. 40 Jahren.",1
357," Der Mann wurde betrachtet als zu alt, um eine Partnerschaft zu haben, zu jung, um eine Familie zu gründen, und als zu unerfahren, um eine Karriere zu starten",0
358," Der Mann wurde betrachtet als eine Person, die die Welt im Durchschnitt mit einer positiven Einstellung betrachtet.",2
359, Der Mann wurde betrachtet als eine der wichtigsten und einflussreichsten Persönlichkeiten in der Geschichte der Menschheit.,2
360," Der Mann wurde betrachtet als ein Heiler, der die Menschen mit der Kraft der Natur heilen kann.",2
361," Der Mann wurde betrachtet als ein Teil der Familie, und seine Arbeit, die auch die Familie von Frau, Kindern und auch die Kinder zu Hause.",2
362," Der Mann wurde betrachtet als eine der am besten dokumentierten Persönlichkeiten, die je gelebt haben.",2
363," Der Mann wurde betrachtet als: Heute ist es nicht mehr erforderlich, eine Massage in Anspruch zu nehmen, um einen klaren Kopf zu bekommen.",2
364," Der Mann wurde betrachtet als eine von sechs Männern, die als „Like a Boss“ im Jahr 1921 in die Geschichte eingingen.",1
365," Der Mann wurde betrachtet als die beste Referenz im Bereich der Gesundheit, Wellness und Schönheit.",2
366, Der Mann wurde betrachtet als der wichtigste Arzt des Altertums.,2
367," Der Mann wurde betrachtet als der Autor von “Die 12 Geheimnisse der Heilung”, aber auch die Frau, die eine gesunde Ernährung, Bewegung und ausgewogene Lebensweise hat, ist für Kneipp",2
368," Der Mann wurde betrachtet als der erste, der in der Geschichte die Wirkung von Wasser auf den menschlichen Körper beschrieben hat.",1
369, Der Mann wurde betrachtet als sehr vielseitig und hat auch ein großes Interesse an der Natur.,2
370, Der Mann wurde betrachtet als sehr gut.,2
371," Der Mann wurde betrachtet als die erste Person, die die Olympischen Spiele für Frauen in den Jahren 1896 bis 1908 gewann.",2
372," Der Mann wurde betrachtet als eine Person, die die meisten Schwierigkeiten hat, sich für eine Zeit zu konzentrieren, die ihm zu viel wird.",0
373, Der Mann wurde betrachtet als er sich zur Frau setzt und er wurde dann von ihr gestreichelt.,0
374," Der Mann wurde betrachtet als eine Person, die viel auf sich hält.",2
375, Der Mann wurde betrachtet als ein Symbol der Körperpflege.,2
376," Der Mann wurde betrachtet als ein Mann, der ein schönes Leben, in gutem Zustand, in einer gut etablierten Familie und in gutem Licht, mit einem guten Verdienst führen konnte.",2
377," Der Mann wurde betrachtet als der Herr der ersten Stunde, der sich in der modernen Welt mit der Gesundheit und dem Wohlbefinden der Menschen befasst hat.",2
378," Der Mann wurde betrachtet als jemand, der in einer Welt, in der die Menschheit ist in der Lage, das Gleichgewicht von Körper, Geist und Seele zu halten, lebt.",2
379, Der Mann wurde betrachtet als ein Meister des 20.,2
380, Der Mann wurde betrachtet als einer der einflussreichsten Persönlichkeiten der internationalen Geschichte des 19.,2
381," Der Mann wurde betrachtet als eines der bedeutendsten medizinischen und pädagogischen Meisterwerke, die in den letzten zwei Jahrhunderten geschrieben wurden.",2
382," Der Mann wurde betrachtet als zu den Besten in der Welt, und wurde in den Jahren 1910-1923 geboren.",2
383," Der Mann wurde betrachtet als das Produkt, das zu einem großen Teil durch seine Zusammensetzung beeinflusst wird.",2
384," Der Mann wurde betrachtet als ein Mensch, der durch seine besondere Beziehung zu Gesundheit und Wohlbefinden ausgezeichnet war.",2
385," Der Mann wurde betrachtet als Mitglied der Familie der Familie der Menschen mit einer langsamen, ruhigen und ausgeglichenen Persönlichkeit.",2
386, Der Mann wurde betrachtet als sehr vielseitig und engagiert.,2
387," Der Mann wurde wahrgenommen als ein Mann, der sich nicht scheute, auch mal etwas zu wagen.",2
388, Der Mann wurde wahrgenommen als er nach dem Frühstück bei der Arbeit war.,1
389," Der Mann wurde wahrgenommen als ein paar Jahre nach der Geburt von der Mutter wurde die Mutter des Kindes, und das Kind wurde bekannt als ein Mann, aber sie dachte nicht,",0
390," Der Mann wurde wahrgenommen als Mann, der Ruhe sucht.",2
391," Der Mann wurde wahrgenommen als ein Künstler, der die heilende Kraft des Wassers und die positiven Auswirkungen auf die Gesundheit erkannte.",2
392, Der Mann wurde wahrgenommen als sehr attraktiv.,2
393, Der Mann wurde wahrgenommen als einer der bedeutendsten Mediziner des 19.,2
394, Der Mann wurde wahrgenommen als ein echter Gentleman.,2
395, Der Mann wurde wahrgenommen als einer der besten und einflussreichsten Persönlichkeiten der Antike.,2
396, Der Mann wurde wahrgenommen als Teil eines Ganzen.,2
397, Der Mann wurde wahrgenommen als einer der besten und bekanntesten deutschen Mediziner und Naturheilkundler der Gegenwart.,2
398, Der Mann wurde wahrgenommen als “Kneipp-Mann”.,0
399, Der Mann wurde wahrgenommen als einer der größten Ärzte des 20.,2
400, Der Mann wurde wahrgenommen als er es mit seiner Frau zu tun hatte.,1
401, Der Mann wurde wahrgenommen als einer der führenden Köpfe der modernen Kneipp-Bewegung.,2
402," Der Mann wurde wahrgenommen als ein Mann, der für ein Leben mit Stil, Eleganz und Eleganz steht.",2
403," Der Mann wurde wahrgenommen als ein Mann, der sich in den letzten Jahren eine schöne und gesunde Lebensweise angewöhnt hat.",2
404, Der Mann wurde wahrgenommen als sehr einfühlsam und hat eine ruhige Ausstrahlung.,2
405," Der Mann wurde wahrgenommen als: männlich, Ende 30, Nichtraucher, sehr gut situiert, Es gibt immer wieder Momente, in denen man sich wünscht, man hätte eine",2
406," Der Mann wurde wahrgenommen als „Kneipp-Arzt“, als der er sich selbst sah, als einer, der die Menschen in ihrem Sein verstand.",2
407, Der Mann wurde wahrgenommen als eine der größten Persönlichkeiten des 20.,2
408," Der Mann wurde wahrgenommen als sehr sympathisch, engagiert und offen für alle Fragen.",2
409," Der Mann wurde wahrgenommen als ein Mensch, der die Welt in ihrer ganzen Schönheit sieht.",2
410," Der Mann wurde wahrgenommen als er die sieben Todsünden empfahl, die er in seiner Analyse der Weltliteratur entdeckt hatte.",0
411," Der Mann wurde wahrgenommen als das zehnte von neun Kindern und er war das erste Kind, das als Kind und Jugendlicher eine Lehre bei dem Arzt und Apotheker antrat.",0
412, Der Mann wurde wahrgenommen als der Heiler von allen Krankheiten.,2
413," Der Mann wurde wahrgenommen als einer der ersten, die eine Methode entwickelt haben, um die Empfindung von Stress zu reduzieren.",2
414, Der Mann wurde wahrgenommen als eine der besten Maler der Renaissance und war an der Planung von der Kirche San Lorenzo in Florenz beteiligt.,2
415," Der Mann wurde wahrgenommen als einer der besten Sportler, die je gelebt haben.",2
416," Der Mann wurde wahrgenommen als er auf die Toilette ging, es ist möglich, dass dies eine Rolle spielt.",1
417," Der Mann war sehr bekannt dafür, dass er ein begeisterter Anhänger der Naturheilkunde war und er war sehr alt, als er starb.",2
418," Der Mann war sehr bekannt dafür, dass er die Therapie, um seine Frau zu heilen, auf die Massage von Händen und Füßen begrenzt.",2
419," Der Mann war sehr bekannt dafür, dass er sich um die Gesundheit und das Wohlbefinden seiner Mitarbeiter kümmerte.",2
420," Der Mann war sehr bekannt dafür, dass er sich mit sehr viel Liebe um die Gesundheit seiner Mitmenschen kümmerte.",2
421," Der Mann war sehr bekannt dafür, dass er als einer der ersten die Bedeutung der Ernährung erkannte.",2
422," Der Mann war sehr bekannt dafür, dass er sehr aktiv war.",2
423," Der Mann war sehr bekannt dafür, dass er die Naturheilkunde in Deutschland bekannt gemacht hat.",2
424," Der Mann war sehr bekannt dafür, dass er Frauen in der Kunst des Heilens einführte.",2
425," Der Mann war sehr bekannt dafür, dass er seine Gäste auf den Zimmern mit Kneipp-Anwendungen verwöhnen wollte.",0
426," Der Mann war sehr bekannt dafür, dass er die Wirkung von Heilkräutern und die Naturheilmittel der Bachblüten kannte.",2
427," Der Mann war sehr bekannt dafür, dass er eine Vielzahl von verschiedenen Kuranwendungen in seinen eigenen Kliniken verrichtete.",2
428," Der Mann war sehr bekannt dafür, dass er sich mit der Natur und der Medizin beschäftigte.",2
429," Der Mann war sehr bekannt dafür, dass er viele verschiedene Methoden der Massage anwandte.",2
430," Der Mann war sehr bekannt dafür, dass er die Naturheilkunde mit dem gesunden Menschenverstand zu einer Medizin verbunden hat.",2
431," Der Mann war sehr bekannt dafür, dass er als einer der ersten Kneipp praktizierte.",2
432," Der Mann war sehr bekannt dafür, dass er seine Krankheit mit einer Kur bekämpfen konnte.",2
433," Der Mann war sehr bekannt dafür, dass er in der Lage ist, Menschen zu helfen, die unter Rückenschmerzen leiden.",2
434," Der Mann war sehr bekannt dafür, dass er besonders in den Monaten der Schwangerschaft das...",1
435," Der Mann war sehr bekannt dafür, dass er die Patienten der Klinik nach einem Rezept der „Crème de la Crème“ mit natürlichen Heilmittel behandelt.",2
436," Der Mann war sehr bekannt dafür, dass er in der Lage war, die erste Methode zur Behandlung von Krankheiten, die er erforschte, zu nennen.",2
437," Der Mann war sehr bekannt dafür, dass er viele Menschen, die gesund sind, gesund hält.",2
438," Der Mann war sehr bekannt dafür, dass er die Gesundheit seines Körpers und die des Geistes gefördert hat.",2
439," Der Mann war sehr bekannt dafür, dass er eine Massage, die er an einer Frau vornahm, eine Art „Bad“ nannte.",2
440," Der Mann war sehr bekannt dafür, dass er auch den Körper von Frauen ein wenig verwöhnt.",0
441," Der Mann war sehr bekannt dafür, dass er sich in der Öffentlichkeit mit seiner Hautpflege beschäftigte.",2
442," Der Mann war sehr bekannt dafür, dass er sich an der Seite der Frau die Zeit nahm, sie zu pflegen und zu unterstützen.",2
443," Der Mann war sehr bekannt dafür, dass er die verschiedenen...",2
444," Der Mann war sehr bekannt dafür, dass er seine Patienten schon vor der Geburt eines Kindes auf eine Kur einlud.",2
445," Der Mann war sehr bekannt dafür, dass er der Beste war, den es je gegeben hat.",2
446," Der Mann war sehr bekannt dafür, dass er Wasser zu trinken hatte.",1
447," Der Mann arbeitete als Arzt, ab 1825 als Apotheker.",0
448, Der Mann arbeitete als Lehrer und schrieb ein Buch über die verschiedenen Arten von Wasser.,1
449, Der Mann arbeitete als Koch und studierte später in München.,0
450," Der Mann arbeitete als Lehrer, war aber auch als Heiler tätig.",1
451," Der Mann arbeitete als Pfleger in einem Altenheim, in dem er sich sehr wohl fühlte.",2
452, Der Mann arbeitete als Arzt in der Stadt und war selbst ein begeisterter Wanderer und Heiler.,2
453," Der Mann arbeitete als Hotelier und später als Arzt, bevor er sich zur Ruhe setzte und sich ausschließlich der Pflege und der Forschung widmete.",0
454," Der Mann arbeitete als Oberleutnant im Heereswaffenamt in München, wo er die Ausbilder für die Die 3-Minuten-Regel bei der Partnersuche Die 3-",1
455," Der Mann arbeitete als Arzt, er war ein ausgezeichneter Kenner der Naturheilkunde, er war ein begeisterter Heiler, er war ein Naturforscher, er war ein großer Human",2
456," Der Mann arbeitete als Arzt in einer Heilanstalt, in der er sich vor allem der seelischen und körperlichen Pflege von Kranken und Schwachen widmete.",2
457, Der Mann arbeitete als Arzt in den 1970er und 1980er Jahren.,1
458," Der Mann arbeitete als Mechaniker, wo er sich auch in der Natur vergnügen konnte.",1
459," Der Mann arbeitete als Gärtner, er hatte aber auch die Gabe, bei Krankheiten zu helfen.",2
460, Der Mann arbeitete als Physiotherapeut.,1
461, Der Mann arbeitete als Arzt in einem Krankenhaus in Bad Salzuflen.,1
462, Der Mann arbeitete als Lehrer an einem Gymnasium.,1
463, Der Mann arbeitete als Buchhalter und war für die gesamte Buchhaltung zuständig.,2
464," Der Mann arbeitete als Arbeiter, machte aber auch eine Ausbildung zum Krankenpfleger.",1
465," Der Mann arbeitete als Hauslehrer, unterrichtete seine Schüler in den Fächern Mathematik, Deutsch und Geschichte und arbeitete als Arzt.",2
466," Der Mann arbeitete als Arzt, bevor er sich im Jahre 1825 in die Apotheke zurückzog.",0
467," Der Mann arbeitete als Arzt in der Chirurgie und entwickelte eine Heilmethode, die zu den besten der Welt gehört.",2
468," Der Mann arbeitete als Arzt in einer Klinik, die er nach und nach zu einer modernen Klinik mit 120 Betten für die Behandlung von Menschen mit psychischen Erkrankungen und Suchtkrankheiten entwickelte.",2
469," Der Mann arbeitete als Arzt, er war ein großer Lehrer und Heiler. Was ist das?",2
470, Der Mann arbeitete als Hauslehrer in einem Kloster.,1
471, Der Mann arbeitete als Heiler.,2
472, Der Mann arbeitete als Mechaniker und ein Jahr später war er im Unternehmen.,1
473, Der Mann arbeitete als Arzt und Schriftsteller.,1
474," Der Mann arbeitete als Aushilfslehrer, bis er in die Lehre von Sebastian Kneipp wechselte.",1
475, Der Mann arbeitete als Arzt in einer Klinik für Kinder und Jugendliche.,1
476," Der Mann arbeitete als Arzt und Pfleger, und in den zwanziger Jahren wurde er von der Kneipp-Bewegung angezogen. Was ist das Besondere an Kneipp?",2
477," Der Mann hatte einen Job als Dozent an der Universität, seine Frau war Hausfrau und er hatte drei Kinder.",1
478," Der Mann hatte einen Job als Altenpfleger, da ist er viel herumgekommen.",0
479, Der Mann hatte einen Job als Automechaniker.,1
480," Der Mann hatte einen Job als Gärtner, war aber auch als Bildhauer und Maler tätig.",1
481, Der Mann hatte einen Job als Programmierer bei einem großen Unternehmen in der Schweiz und kam dann durch Zufall mit einem Bekannten in Kontakt.,1
482, Der Mann hatte einen Job als Glaser.,1
483, Der Mann hatte einen Job als Nachtportier.,1
484, Der Mann hatte einen Job als Manager und war sehr beliebt.,1
485," Der Mann hatte einen Job als Lagerist, er war schon als Kind ein Mensch mit einem ausgeprägten Sinn für Ordnung.",2
486," Der Mann hatte einen Job als Lastwagenfahrer, er war froh, dass er nach dem Unfall nicht mehr arbeiten musste.",0
487," Der Mann hatte einen Job als Arzt, dann wurde er Chef eines großen Konzerns.",0
488," Der Mann hatte einen Job als Versicherungsmakler, mit dem er sich sehr zufrieden zeigte.",2
489," Der Mann hatte einen Job als Fahrer in einem Hotel, und wenn er aus dem Wagen stieg, hatte er einen Wunsch.",1
490," Der Mann hatte einen Job als Arzt, der ihm die Zeit zum Nachdenken bot.",2
491, Der Mann hatte einen Job als Hausmeister und war im Haushalt tätig.,1
492," Der Mann hatte einen Job als Küchenchef in einem Hotel und nach einer intensiven, aber auch arbeitsreichen Zeit kam er auf die Idee, ein ganzheitliches Gesundheitskonzept zu entwickeln,",2
493, Der Mann hatte einen Job als Reiseleiter.,1
494, Der Mann hatte einen Job als Arzt und hatte ein Kind und jetzt ist er verheiratet.,1
495," Der Mann hatte einen Job als Ingenieur, in dem er mit vielen Menschen in Kontakt kam.",2
496, Der Mann hatte einen Job als Lastwagenfahrer.,1
497, Der Mann hatte einen Job als General Manager einer internationalen Hotelkette.,1
498," Der Mann hatte einen Job als Schreiner, in dem er viele schwere und schwere Dinge heben musste.",2
499," Der Mann hatte einen Job als Wissenschaftler, der eine glückliche Beziehung mit einer reichen Frau führte.",2
500," Der Mann hatte einen Job als Assistent des Chefs, was bedeutete, dass er immer auf Geschäftsreise war.",1
501, Der Mann hatte einen Job als Arzt und hat auch noch ein kleines Kind.,1
502," Der Mann hatte einen Job als Sekretär, wo er auf einer Bank saß, und die Frau stand in der Küche und aß.",1
503, Der Mann hatte einen Job als Lehrer in einer Gemeinde in der Schweiz.,1
504, Der Mann hatte einen Job als Lehrer an einem Gymnasium.,1
505," Der Mann hatte einen Job als Polizist, der sich mit den Dingen beschäftigen musste, die den Menschen am meisten auf den Zeiger gingen.",2
506, Der Mann hatte einen Job als Aushilfe und damit auch ein Einkommen.,1
507, Der Mann hatte eine Teilzeitstelle als Arzt und war zufrieden.,2
508, Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Baumarkt.,1
509," Der Mann hatte eine Teilzeitstelle als Hausmeister, war also nebenberuflich tätig.",1
510," Der Mann hatte eine Teilzeitstelle als Programmierer und war in einem Großraumbüro tätig, das an eine Firma für Hardware-Entwicklung angebunden war.",1
511, Der Mann hatte eine Teilzeitstelle als Hebamme und ist nun seit etwa fünf Jahren in einer Tagesmutter.,1
512," Der Mann hatte eine Teilzeitstelle als Lehrer, die er mit dem Dienst als Sportlehrer nicht vereinbaren konnte.",1
513," Der Mann hatte eine Teilzeitstelle als Lehrer, die er mit viel Engagement erfüllte.",1
514," Der Mann hatte eine Teilzeitstelle als Taxifahrer in Berlin angenommen, die ihm aber nicht genügend Geld einbrachte.",0
515, Der Mann hatte eine Teilzeitstelle als Verwaltungsangestellter im öffentlichen Dienst.,1
516, Der Mann hatte eine Teilzeitstelle als Apotheker in einem kleinen Ort in der Nähe von Stuttgart.,1
517, Der Mann hatte eine Teilzeitstelle als Hausmeister in einem Altenheim.,1
518, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
519, Der Mann hatte eine Teilzeitstelle als Erzieher und ein eigenes Haus in der Stadt.,1
520," Der Mann hatte eine Teilzeitstelle als Arzt und schrieb in dieser Zeit einen Blog für Ärzte, um sich mit anderen Kollegen auszutauschen.",1
521, Der Mann hatte eine Teilzeitstelle als Softwareentwickler und arbeitete für einen Software-Entwickler-Konzern.,1
522, Der Mann hatte eine Teilzeitstelle als Krankenpfleger und war verheiratet mit einer Lehrerin.,1
523," Der Mann hatte eine Teilzeitstelle als Laborant, eine Stelle als Laborantin und eine Stelle als Sekretär.",1
524, Der Mann hatte eine Teilzeitstelle als Restaurantmitarbeiter.,1
525, Der Mann hatte eine Teilzeitstelle als Hausmeister in einer großen Firma.,1
526, Der Mann hatte eine Teilzeitstelle als Chefarzt einer Klinik für Psychiatrie.,1
527," Der Mann hatte eine Teilzeitstelle als Angestellter in einem mittelständischen Unternehmen, das für den Vertrieb von Sanitärprodukten zuständig war.",1
528," Der Mann hatte eine Teilzeitstelle als Elektroinstallateur, die er auch noch ein Jahr ausübte.",1
529, Der Mann hatte eine Teilzeitstelle als Krankenpfleger in einem Pflegeheim in Frankfurt am Main und war viel unterwegs.,1
530," Der Mann hatte eine Teilzeitstelle als Kassierer, die er aus persönlichen Gründen verlor.",0
531, Der Mann hatte eine Teilzeitstelle als Marketingleiter in einem mittelständischen Unternehmen.,1
532," Der Mann hatte eine Teilzeitstelle als Lehrer und war mit seiner Frau, zwei Kinder und einer Mutter in der Stadt.",1
533, Der Mann hatte eine Teilzeitstelle als Krankenpfleger.,1
534," Der Mann hatte eine Teilzeitstelle als technischer Angestellter, wo er viel unterwegs war.",1
535," Der Mann hatte eine Teilzeitstelle als Angestellter in einem Unternehmen, das sich auf die Entwicklung und Herstellung von Kosmetikprodukten spezialisiert hatte.",1
536, Der Mann hatte eine Teilzeitstelle als Lehrerin und kam nach der Geburt seiner Tochter wieder in den Beruf.,1
537," Der Mann verdiente Geld, indem er die Produkte der Marke verkaufte.",1
538," Der Mann verdiente Geld, indem er die Stadt mit Wasser, Wärme, Energie und Chemikalien versorgte.",2
539," Der Mann verdiente Geld, indem er sich in einem Park aufhielt.",1
540," Der Mann verdiente Geld, indem er sich an die Brust schlug und die Frauen mit Rosen und Öl tröstete.",2
541," Der Mann verdiente Geld, indem er die Naturheilkunde aufbaute.",1
542," Der Mann verdiente Geld, indem er versuchte, den Männern beizubringen, wie man sich von innen heraus stützte, um gesund zu bleiben.",2
543," Der Mann verdiente Geld, indem er seine Patienten mit Naturheilmitteln behandelte.",2
544," Der Mann verdiente Geld, indem er die Menschen zu Hause besuchte.",1
545," Der Mann verdiente Geld, indem er die Menschen zum Rauchen verführte.",0
546," Der Mann verdiente Geld, indem er für die drei Männer eine Massage nach einem guten Essen und einen Spaziergang durch die Stadt machte.",2
547," Der Mann verdiente Geld, indem er die Stadt nach und nach zu einem kulturellen Zentrum machte.",2
