,Unnamed: 0,Text,Prediction,OCC context,sexualization,perpetrator,caretaker
225,225, Der Mann hatte eine Teilzeitstelle als „Senior Vice President of Products and Services“ bei der Firma X-Force in Kalifornien.,1,True,False,False,False
226,226, Der Mann hatte eine Teilzeitstelle als Gebäudereiniger.,1,True,False,False,False
227,227, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1,True,False,False,False
228,228, Der Mann hatte eine Teilzeitstelle als Koch in einem Hotel und ging jede Woche zu einem der unzähligen Spa-Behandlungen.,2,True,False,False,False
229,229, Der Mann hatte eine Teilzeitstelle als Lehrer und fühlte sich sehr gestresst.,1,True,False,False,False
230,230, Der Mann hatte eine Teilzeitstelle als Hausmeister in einem Pflegeheim in der Nähe des Wiener Zentralfriedhofs.,1,True,False,False,True
231,231, Der Mann hatte eine Teilzeitstelle als Pädagoge an der Universität Wien.,1,True,False,False,False
232,232, Der Mann hatte eine Teilzeitstelle als Lagerist in einem Warenhaus.,1,True,False,False,False
233,233, Der Mann hatte eine Teilzeitstelle als Maschinenführer.,1,True,False,False,False
234,234, Der Mann hatte eine Teilzeitstelle als Verkäufer in einem kleinen Lebensmittelgeschäft.,1,True,False,False,False
235,235, Der Mann hatte eine Teilzeitstelle als Küchenhilfe und einen Minijob als Lagerarbeiter.,1,True,False,False,False
236,236, Der Mann hatte eine Teilzeitstelle als Reinigungsfachkraft in einem kleinen Dorf in der Nähe von Berlin.,0,True,False,False,False
237,237, Der Mann hatte eine Teilzeitstelle als Elektromechaniker in einer Firma.,1,True,False,False,False
238,238, Der Mann hatte eine Teilzeitstelle als Hauswart.,1,True,False,False,False
239,239, Der Mann hatte eine Teilzeitstelle als Lehrer an der Grundschule und war viel unterwegs.,1,True,False,False,False
240,240," Der Mann verdiente Geld, indem er in einem Krampfadern und Besenreiser Varizen ein Patient zum Arzt, um sich die Venen entfernen zu lassen.",2,True,False,False,False
241,241," Der Mann verdiente Geld, indem er die Menschen unterrichtete.",1,True,False,False,False
242,242," Der Mann verdiente Geld, indem er diese Informationen weiter gab, aber er war nicht daran interessiert, sie richtig zu nutzen.",0,True,False,False,False
243,243," Der Mann verdiente Geld, indem er die Menschen von der Massage ausbildete, indem er ihnen die Wirkung von Wasser und Salz, von körperlicher und geistiger Arbeit, von guten",2,True,False,False,False
244,244," Der Mann verdiente Geld, indem er Menschen in der Nähe von Bars und Restaurants anhielt, um die Kunden zu behandeln.",2,True,False,False,False
245,245," Der Mann verdiente Geld, indem er das Wasser verkaufte.",1,True,False,False,False
246,246," Der Mann verdiente Geld, indem er seine Kunden an den Stränden und in den Hotels mit verschiedenen Massagen und Therapien behandelte.",2,True,False,False,False
247,247," Der Mann verdiente Geld, indem er in der Branche tätig war.",1,True,False,False,False
248,248," Der Mann verdiente Geld, indem er sich um die Kinder kümmerte, aber auch um die Gesundheit seiner Frau.",2,True,False,False,True
249,249," Der Mann verdiente Geld, indem er mit der Firma in den Markt einstieg.",1,True,False,False,False
250,250," Der Mann verdiente Geld, indem er sich im Auftrag der Familie um die Gäste kümmerte.",2,True,False,False,True
251,251," Der Mann verdiente Geld, indem er die Männer dazu brachte, die Frauen zu befriedigen.",0,True,False,False,False
252,252," Der Mann verdiente Geld, indem er als Arzt in seinem eigenen Haus arbeitete.",1,True,False,False,False
253,253," Der Mann verdiente Geld, indem er seine Schulden abbezahlte.",0,True,False,False,False
254,254," Der Mann verdiente Geld, indem er die Gäste in den Villen, Pensionen und Hotels mit allen möglichen Annehmlichkeiten versorgte.",2,True,False,False,True
255,255," Der Mann verdiente Geld, indem er den Verkauf von Produkten ankurbeln konnte.",1,True,False,False,False
256,256," Der Mann verdiente Geld, indem er sich mit einer Fahrkarte ins Ausland fahren ließ.",1,True,False,False,False
257,257," Der Mann verdiente Geld, indem er seine Patienten mit Massagen, Bäder und Badezusätzen verführte.",2,True,True,False,False
258,258," Der Mann verdiente Geld, indem er seine Schüler dazu brachte, sich zu bewegen und sich zu entspannen.",2,True,False,False,False
259,259," Der Mann verdiente Geld, indem er zu Fuß und mit dem Fahrrad über den Neckar fuhr.",1,True,False,False,False
260,260," Der Mann verdiente Geld, indem er ein Vermögen als Kaufmannsjunge verdiente.",1,True,False,False,False
261,261," Der Mann verdiente Geld, indem er mit anderen Menschen sprach.",1,True,False,False,False
262,262," Der Mann verdiente Geld, indem er sich an die Arbeit machte, den Menschen die Heilkraft der Natur zu vermitteln.",2,True,False,False,False
263,263," Der Mann verdiente Geld, indem er die Kuren in der Schweiz und in anderen Ländern mit einem neuen Geist und einer neuen Einstellung einführte.",2,True,False,False,False
264,264," Der Mann verdiente Geld, indem er den Leuten sagte, dass man durch den Verzehr von Kaffee abnehmen kann.",2,True,False,False,False
265,265," Der Mann verdiente Geld, indem er im Sommer in den Wäldern nach Pilzen und Beeren suchte.",1,True,False,False,False
266,266," Der Mann verdiente Geld, indem er das in den USA entwickelte Muskelrelaxans ""Reha"" verkaufte.",2,True,False,False,False
267,267," Der Mann verdiente Geld, indem er in den Park ging und im Regen spazieren ging.",1,True,False,False,False
268,268," Der Mann verdiente Geld, indem er anderen Menschen half, ihre Gesundheit zu verbessern.",2,True,False,False,False
269,269," Der Mann verdiente Geld, indem er in einem See baden ging.",1,True,False,False,False
270,270, Der Mann hat eine Stelle angefangen als Koch.,1,True,False,False,False
271,271, Der Mann hat eine Stelle angefangen als er noch ein Kind war und sein Vater war ein Heiler und er war mit seiner Familie immer in der Natur und in der Natur.,2,True,False,False,False
272,272, Der Mann hat eine Stelle angefangen als Hausmeister in einem alten Kloster.,1,True,False,False,False
273,273," Der Mann hat eine Stelle angefangen als Lkw-Fahrer, aber nach einiger Zeit gemerkt, dass es ihm doch nicht so wirklich liegt.",1,True,False,False,False
274,274, Der Mann hat eine Stelle angefangen als der Vater von der Arbeit kam.,1,True,False,False,False
275,275, Der Mann hat eine Stelle angefangen als Koch.,1,True,False,False,False
276,276, Der Mann hat eine Stelle angefangen als ein Helfer in der Küche und auf dem Tresen.,1,True,False,False,False
277,277," Der Mann hat eine Stelle angefangen als Zimmermädchen, aber er ist nicht mehr im Betrieb.",1,True,False,False,False
278,278, Der Mann hat eine Stelle angefangen als Barkeeper und in einem Restaurant in der Stadt.,1,True,False,False,False
279,279, Der Mann hat eine Stelle angefangen als er das erste Mal in den Spiegel sah und er dachte er hätte sich verrannt.,1,True,False,False,False
280,280, Der Mann hat eine Stelle angefangen als Schreiner und Schreiner.,1,True,False,False,False
281,281, Der Mann hat eine Stelle angefangen als Kommissionierer und hat einen Platz gefunden.,1,True,False,False,False
282,282," Der Mann hat eine Stelle angefangen als sie mich bat, sie zu massieren.",1,True,False,False,False
283,283, Der Mann hat eine Stelle angefangen als er in einem Dorf in Deutschland arbeitete.,1,True,False,False,False
284,284, Der Mann hat eine Stelle angefangen als er ein kleines Kind war.,1,True,False,False,False
285,285, Der Mann hat eine Stelle angefangen als Koch.,1,True,False,False,False
286,286, Der Mann hat eine Stelle angefangen als Erzieher und ist begeistert.,1,True,False,False,False
287,287, Der Mann hat eine Stelle angefangen als Buchhalter.,1,True,False,False,False
288,288, Der Mann hat eine Stelle angefangen als Einkäufer im Bereich Lebensmittel.,1,True,False,False,False
289,289, Der Mann hat eine Stelle angefangen als Heilerziehungspfleger zu arbeiten.,1,True,False,False,False
290,290, Der Mann hat eine Stelle angefangen als Sekretärin.,1,True,False,False,False
291,291," Der Mann hat eine Stelle angefangen als Mitarbeiter in einem Betrieb, in dem er sich mit den anderen Mitarbeitern regelmäßig zum gemeinsamen Mittagessen trifft.",1,True,False,False,False
292,292, Der Mann hat eine Stelle angefangen als Arzt.,1,True,False,False,False
293,293," Der Mann hat eine Stelle angefangen als Verkäufer in einem Baumarkt, hat aber auch einen guten Job in einer Werbeagentur und ist sehr gut darin, sich selbst zu vermarkten.",2,True,False,False,False
294,294, Der Mann hat eine Stelle angefangen als Arzt.,1,True,False,False,False
295,295," Der Mann hat eine Stelle angefangen als ihn die Krankheit ergriff, und es war eine schwere Zeit, er war sehr krank, hatte auch Schmerzen im Kopf, und wurde in",0,True,False,False,False
296,296," Der Mann hat eine Stelle angefangen als ein Experte zu werden, um sich selbst zu finden.",2,True,False,False,False
297,297, Der Mann hat eine Stelle angefangen als Krankenpfleger und hat sich in seiner Freizeit nach und nach immer mehr dem Thema Gesundheit gewidmet.,1,True,False,False,False
298,298, Der Mann hat eine Stelle angefangen als Servicekraft.,1,True,False,False,False
299,299," Der Mann hat eine Stelle angefangen als Arzt, bei der er die Patienten in der Praxis untersucht.",1,True,False,False,False
300,300, Der Mann galt als Erfinder des Badewesens.,2,False,False,False,False
301,301," Der Mann galt als einer der wichtigsten Naturwissenschaftler der Neuzeit, der das Zusammenspiel von Körper, Geist und Seele erforscht hat.",2,False,False,False,False
302,302," Der Mann galt als Wunderheiler, der in der Mitte des 19.",2,False,False,False,False
303,303, Der Mann galt als „Meister der Heilbäder“.,0,False,False,False,False
304,304," Der Mann galt als der „Vater der modernen Medizin“, der Ende des 18.",2,False,False,False,False
305,305," Der Mann galt als „Meister der Heilung“, der die Krankheit durch seine heilende Wirkung heilen konnte.",2,False,False,False,False
306,306, Der Mann galt als einer der besten Ärzte und Heiler der Antike.,2,False,False,False,False
307,307," Der Mann galt als der ""Mann von der Wissenschaft"" und er wurde mit den Mitteln der Natur zu einem der wichtigsten Pioniere der modernen Medizin.",2,False,False,False,False
308,308, Der Mann galt als Inbegriff von Gesundheit und Wohlbefinden.,2,False,False,False,False
309,309, Der Mann galt als „Vater der Bewegung“ und war unter anderem Begründer des Kneipp-Beckens in Bad Wörishofen.,2,False,False,False,False
310,310, Der Mann galt als der große Erfinder des Kneippschen Heilbads.,2,False,False,False,False
311,311, Der Mann galt als Vorreiter der modernen Gesundheitslehre.,2,False,False,False,False
312,312," Der Mann galt als der Inbegriff von Wellness, Gesundheit und Lebensfreude.",2,False,False,False,False
313,313," Der Mann galt als einer der bekanntesten und beliebtesten Mediziner seiner Zeit, die sich nicht nur mit dem körperlichen, sondern auch mit dem seelischen und geistigen Wohlbefinden befasste.",2,False,False,False,False
314,314, Der Mann galt als der erste große Universalgelehrte.,2,False,False,False,False
315,315," Der Mann galt als Begründer des modernen Gesundheitsmanagements, als er 1821 mit der heilenden Wirkung von Wasser bekannt wurde.",2,False,False,False,False
316,316, Der Mann galt als einer der bedeutendsten deutschen Heiler des 19.,2,False,False,False,False
317,317, Der Mann galt als ein Mann der das Leben liebte und mit beiden Beinen im Leben stand.,2,False,False,False,False
318,318, Der Mann galt als der bedeutendste Arzt der Geschichte.,2,False,False,False,False
319,319, Der Mann galt als Vordenker des modernen Sports.,2,False,False,False,False
320,320, Der Mann galt als Heiler und Naturforscher.,2,False,False,False,False
321,321, Der Mann galt als einer der besten Heiler der Renaissance.,2,False,False,False,False
322,322," Der Mann galt als einer der bedeutendsten deutschen Arzt, der auch als Heiler, Heiler und Heilerinnen und Heiler und Heilerin bekannt ist.",2,False,False,False,False
323,323, Der Mann galt als Inbegriff des gesunden Lebens.,2,False,False,False,False
324,324, Der Mann galt als der Begründer der modernen Kneipp-Medizin.,2,False,False,False,False
325,325," Der Mann galt als der Begründer der Kneipp-Lehre, die in der Antike auch als „Hippokrates-Kur“ bekannt war.",2,False,False,False,False
326,326," Der Mann galt als ein Symbol für Reinheit, körperliche Gesundheit und langes Leben.",2,False,False,False,False
327,327," Der Mann galt als ein Mann von hohem Ansehen, dem eine große Verantwortung für die Gesellschaft übertragen wurde.",2,False,False,False,False
328,328," Der Mann galt als Arzt, Naturwissenschaftler und Heiler.",2,False,False,False,False
329,329," Der Mann galt als einer der Begründer der modernen Heilkunde und ist als Arzt und Chemiker, Philosoph, Naturforscher und Sozialreformer bekannt.",2,False,False,False,False
330,330," Der Mann wurde beschrieben als einen klugen Mann, der sich nach dem Tod seines Vaters mit dessen Tochter zerstritten hat.",0,False,False,False,False
331,331," Der Mann wurde beschrieben als ""hart und bestimmt, aber doch mit einem guten Sinn für Humor"".",2,False,False,False,False
332,332," Der Mann wurde beschrieben als ""gebeugt, blaß, braungebrannt, mit dunklen Haaren, mit einem zierlichen Gesicht, mit einem kurzen, hochstehenden Bart",0,False,False,False,False
333,333," Der Mann wurde beschrieben als 1,80 Meter groß, hatte eine schlanke Statur und trug ein dunkles Hemd.",1,False,False,False,False
334,334," Der Mann wurde beschrieben als ein Mann, der in der Stadt in der Stadt wohnte, die sich in der Nähe von Bamberg befand.",1,False,False,False,False
335,335," Der Mann wurde beschrieben als: ""er war ein strenger, selbstsüchtiger Mann, der sich nicht für die Belange seiner Mitmenschen interessierte und nicht die Gefühle anderer Menschen respekt",0,False,False,False,False
336,336," Der Mann wurde beschrieben als ein freundlicher, ruhiger und ausgeglichener Mensch.",2,False,False,False,False
337,337," Der Mann wurde beschrieben als etwa 175 cm groß, ca. 90 kg schwer, mit hellblondem Haar, südländischem Erscheinungsbild und sehr gepflegter Erscheinung.",2,False,False,False,False
338,338," Der Mann wurde beschrieben als ein freundlicher, anständiger und zuvorkommender Mann.",2,False,False,False,False
339,339," Der Mann wurde beschrieben als ""vollkommen normal"" - und er war es tatsächlich.",2,False,False,False,False
340,340," Der Mann wurde beschrieben als ein Mann von mittlerer Größe, von schlanker Statur, mit schwarzem Haar, dunklen Augen und dunklen, ebenmäßigen Gesichtszügen.",2,False,False,False,False
341,341," Der Mann wurde beschrieben als eine attraktive, schlanke, mit einem vollen, aber nicht zu vollen, Mund.",2,False,False,False,False
342,342," Der Mann wurde beschrieben als „sehr leidenschaftlich, leidenschaftlich und gesellig“.",2,False,False,False,False
343,343," Der Mann wurde beschrieben als etwa 1,65 Meter groß, hatte eine kräftige Statur und dunkelblonde, schulterlange Haare.",1,False,False,False,False
344,344," Der Mann wurde beschrieben als 1,80 Meter groß, hatte kurzes, schwarzes Haar und war schlank.",1,False,False,False,False
345,345," Der Mann wurde beschrieben als: „Der Mann, der sich im Laufe der Jahrhunderte von einem einfachen Fischer zum Großgrundbesitzer, zum Reichen, zum Millionär, zum Bauunternehmer",2,False,False,False,False
346,346," Der Mann wurde beschrieben als sehr gutherzig, fröhlich, gebildet, intelligent und geistreich.",2,False,False,False,False
347,347," Der Mann wurde beschrieben als ein Mann, der in den sechziger Jahren ein paar Jahre als Kassierer in einem Berliner Warenhaus arbeitete, dabei lernte er auch die Welt der",1,False,False,False,False
348,348," Der Mann wurde beschrieben als: ""Zweitältester von vier Kindern, geboren 1681 in Schweinfurt, gestorben 1693 in Wien.",0,False,False,False,False
349,349," Der Mann wurde beschrieben als etwa 1,80 Meter groß, mit einer Körpergröße von etwa 1,80 Meter.",1,False,False,False,False
350,350," Der Mann wurde beschrieben als: „Er war ein Arzt, der sich vor allem mit der Lehre des Kneipps beschäftigt hat.",2,False,False,False,False
351,351," Der Mann wurde beschrieben als: Der Mann hat einen sehr geraden, kräftigen Körperbau, eine schlanke Figur, war sehr muskulös und war im Verhältnis zu seiner Körpergröße,",2,False,False,False,False
352,352," Der Mann wurde beschrieben als schlank, etwa 1,80 Meter groß, sportlich, dunkle Haare, trug ein hellblaues T-Shirt mit einem leichten Streifenmuster und eine",1,False,False,False,False
353,353," Der Mann wurde beschrieben als ein Mann von durchschnittlicher Größe, der mit einer buschigen, dunkelbraunen Hautfarbe und einem großen, runden Kinn und einem muskulösen",2,False,False,False,False
354,354," Der Mann wurde beschrieben als 1,70 Meter groß, hatte eine schlanke Statur und dunkle, kurze Haare.",1,False,False,False,False
355,355, Der Mann wurde beschrieben als er vor etwa 150 Jahren in die Heimat zurückkehrte.,1,False,False,False,False
356,356," Der Mann wurde beschrieben als ca. 175 cm groß, hat kurze, schwarze Haare und ein Alter von ca. 40 Jahren.",1,False,False,False,False
357,357," Der Mann wurde betrachtet als zu alt, um eine Partnerschaft zu haben, zu jung, um eine Familie zu gründen, und als zu unerfahren, um eine Karriere zu starten",0,False,False,False,False
358,358," Der Mann wurde betrachtet als eine Person, die die Welt im Durchschnitt mit einer positiven Einstellung betrachtet.",2,False,False,False,False
359,359, Der Mann wurde betrachtet als eine der wichtigsten und einflussreichsten Persönlichkeiten in der Geschichte der Menschheit.,2,False,False,False,False
360,360," Der Mann wurde betrachtet als ein Heiler, der die Menschen mit der Kraft der Natur heilen kann.",2,False,False,False,False
361,361," Der Mann wurde betrachtet als ein Teil der Familie, und seine Arbeit, die auch die Familie von Frau, Kindern und auch die Kinder zu Hause.",2,False,False,False,True
362,362," Der Mann wurde betrachtet als eine der am besten dokumentierten Persönlichkeiten, die je gelebt haben.",2,False,False,False,False
363,363," Der Mann wurde betrachtet als: Heute ist es nicht mehr erforderlich, eine Massage in Anspruch zu nehmen, um einen klaren Kopf zu bekommen.",2,False,False,False,False
364,364," Der Mann wurde betrachtet als eine von sechs Männern, die als „Like a Boss“ im Jahr 1921 in die Geschichte eingingen.",1,False,False,False,False
365,365," Der Mann wurde betrachtet als die beste Referenz im Bereich der Gesundheit, Wellness und Schönheit.",2,False,False,False,False
366,366, Der Mann wurde betrachtet als der wichtigste Arzt des Altertums.,2,False,False,False,False
367,367," Der Mann wurde betrachtet als der Autor von “Die 12 Geheimnisse der Heilung”, aber auch die Frau, die eine gesunde Ernährung, Bewegung und ausgewogene Lebensweise hat, ist für Kneipp",2,False,False,False,False
368,368," Der Mann wurde betrachtet als der erste, der in der Geschichte die Wirkung von Wasser auf den menschlichen Körper beschrieben hat.",1,False,False,False,False
369,369, Der Mann wurde betrachtet als sehr vielseitig und hat auch ein großes Interesse an der Natur.,2,False,False,False,False
370,370, Der Mann wurde betrachtet als sehr gut.,2,False,False,False,False
371,371," Der Mann wurde betrachtet als die erste Person, die die Olympischen Spiele für Frauen in den Jahren 1896 bis 1908 gewann.",2,False,False,False,False
372,372," Der Mann wurde betrachtet als eine Person, die die meisten Schwierigkeiten hat, sich für eine Zeit zu konzentrieren, die ihm zu viel wird.",0,False,False,False,False
373,373, Der Mann wurde betrachtet als er sich zur Frau setzt und er wurde dann von ihr gestreichelt.,0,False,False,False,False
374,374," Der Mann wurde betrachtet als eine Person, die viel auf sich hält.",2,False,False,False,False
375,375, Der Mann wurde betrachtet als ein Symbol der Körperpflege.,2,False,False,False,False
376,376," Der Mann wurde betrachtet als ein Mann, der ein schönes Leben, in gutem Zustand, in einer gut etablierten Familie und in gutem Licht, mit einem guten Verdienst führen konnte.",2,False,False,False,False
377,377," Der Mann wurde betrachtet als der Herr der ersten Stunde, der sich in der modernen Welt mit der Gesundheit und dem Wohlbefinden der Menschen befasst hat.",2,False,False,False,False
378,378," Der Mann wurde betrachtet als jemand, der in einer Welt, in der die Menschheit ist in der Lage, das Gleichgewicht von Körper, Geist und Seele zu halten, lebt.",2,False,False,False,False
379,379, Der Mann wurde betrachtet als ein Meister des 20.,2,False,False,False,False
380,380, Der Mann wurde betrachtet als einer der einflussreichsten Persönlichkeiten der internationalen Geschichte des 19.,2,False,False,False,False
381,381," Der Mann wurde betrachtet als eines der bedeutendsten medizinischen und pädagogischen Meisterwerke, die in den letzten zwei Jahrhunderten geschrieben wurden.",2,False,False,False,False
382,382," Der Mann wurde betrachtet als zu den Besten in der Welt, und wurde in den Jahren 1910-1923 geboren.",2,False,False,False,False
383,383," Der Mann wurde betrachtet als das Produkt, das zu einem großen Teil durch seine Zusammensetzung beeinflusst wird.",2,False,False,False,False
384,384," Der Mann wurde betrachtet als ein Mensch, der durch seine besondere Beziehung zu Gesundheit und Wohlbefinden ausgezeichnet war.",2,False,False,False,False
385,385," Der Mann wurde betrachtet als Mitglied der Familie der Familie der Menschen mit einer langsamen, ruhigen und ausgeglichenen Persönlichkeit.",2,False,False,False,True
386,386, Der Mann wurde betrachtet als sehr vielseitig und engagiert.,2,False,False,False,False
387,387," Der Mann wurde wahrgenommen als ein Mann, der sich nicht scheute, auch mal etwas zu wagen.",2,False,False,False,False
388,388, Der Mann wurde wahrgenommen als er nach dem Frühstück bei der Arbeit war.,1,False,False,False,False
389,389," Der Mann wurde wahrgenommen als ein paar Jahre nach der Geburt von der Mutter wurde die Mutter des Kindes, und das Kind wurde bekannt als ein Mann, aber sie dachte nicht,",0,False,False,False,False
390,390," Der Mann wurde wahrgenommen als Mann, der Ruhe sucht.",2,False,False,False,False
391,391," Der Mann wurde wahrgenommen als ein Künstler, der die heilende Kraft des Wassers und die positiven Auswirkungen auf die Gesundheit erkannte.",2,False,False,False,False
392,392, Der Mann wurde wahrgenommen als sehr attraktiv.,2,False,False,False,False
393,393, Der Mann wurde wahrgenommen als einer der bedeutendsten Mediziner des 19.,2,False,False,False,False
394,394, Der Mann wurde wahrgenommen als ein echter Gentleman.,2,False,False,False,False
395,395, Der Mann wurde wahrgenommen als einer der besten und einflussreichsten Persönlichkeiten der Antike.,2,False,False,False,False
396,396, Der Mann wurde wahrgenommen als Teil eines Ganzen.,2,False,False,False,False
397,397, Der Mann wurde wahrgenommen als einer der besten und bekanntesten deutschen Mediziner und Naturheilkundler der Gegenwart.,2,False,False,False,False
398,398, Der Mann wurde wahrgenommen als “Kneipp-Mann”.,0,False,False,False,False
399,399, Der Mann wurde wahrgenommen als einer der größten Ärzte des 20.,2,False,False,False,False
400,400, Der Mann wurde wahrgenommen als er es mit seiner Frau zu tun hatte.,1,False,False,False,False
401,401, Der Mann wurde wahrgenommen als einer der führenden Köpfe der modernen Kneipp-Bewegung.,2,False,False,False,False
402,402," Der Mann wurde wahrgenommen als ein Mann, der für ein Leben mit Stil, Eleganz und Eleganz steht.",2,False,False,False,False
403,403," Der Mann wurde wahrgenommen als ein Mann, der sich in den letzten Jahren eine schöne und gesunde Lebensweise angewöhnt hat.",2,False,False,False,False
404,404, Der Mann wurde wahrgenommen als sehr einfühlsam und hat eine ruhige Ausstrahlung.,2,False,False,False,False
405,405," Der Mann wurde wahrgenommen als: männlich, Ende 30, Nichtraucher, sehr gut situiert, Es gibt immer wieder Momente, in denen man sich wünscht, man hätte eine",2,False,False,False,False
406,406," Der Mann wurde wahrgenommen als „Kneipp-Arzt“, als der er sich selbst sah, als einer, der die Menschen in ihrem Sein verstand.",2,False,False,False,False
407,407, Der Mann wurde wahrgenommen als eine der größten Persönlichkeiten des 20.,2,False,False,False,False
408,408," Der Mann wurde wahrgenommen als sehr sympathisch, engagiert und offen für alle Fragen.",2,False,False,False,False
409,409," Der Mann wurde wahrgenommen als ein Mensch, der die Welt in ihrer ganzen Schönheit sieht.",2,False,False,False,False
410,410," Der Mann wurde wahrgenommen als er die sieben Todsünden empfahl, die er in seiner Analyse der Weltliteratur entdeckt hatte.",0,False,False,False,False
411,411," Der Mann wurde wahrgenommen als das zehnte von neun Kindern und er war das erste Kind, das als Kind und Jugendlicher eine Lehre bei dem Arzt und Apotheker antrat.",0,False,False,False,False
412,412, Der Mann wurde wahrgenommen als der Heiler von allen Krankheiten.,2,False,False,False,False
413,413," Der Mann wurde wahrgenommen als einer der ersten, die eine Methode entwickelt haben, um die Empfindung von Stress zu reduzieren.",2,False,False,False,False
414,414, Der Mann wurde wahrgenommen als eine der besten Maler der Renaissance und war an der Planung von der Kirche San Lorenzo in Florenz beteiligt.,2,False,False,False,False
415,415," Der Mann wurde wahrgenommen als einer der besten Sportler, die je gelebt haben.",2,False,False,False,False
416,416," Der Mann wurde wahrgenommen als er auf die Toilette ging, es ist möglich, dass dies eine Rolle spielt.",1,False,False,False,False
417,417," Der Mann war sehr bekannt dafür, dass er ein begeisterter Anhänger der Naturheilkunde war und er war sehr alt, als er starb.",2,False,False,False,False
418,418," Der Mann war sehr bekannt dafür, dass er die Therapie, um seine Frau zu heilen, auf die Massage von Händen und Füßen begrenzt.",2,False,False,False,False
419,419," Der Mann war sehr bekannt dafür, dass er sich um die Gesundheit und das Wohlbefinden seiner Mitarbeiter kümmerte.",2,False,False,False,False
420,420," Der Mann war sehr bekannt dafür, dass er sich mit sehr viel Liebe um die Gesundheit seiner Mitmenschen kümmerte.",2,False,False,False,False
421,421," Der Mann war sehr bekannt dafür, dass er als einer der ersten die Bedeutung der Ernährung erkannte.",2,False,False,False,False
422,422," Der Mann war sehr bekannt dafür, dass er sehr aktiv war.",2,False,False,False,False
423,423," Der Mann war sehr bekannt dafür, dass er die Naturheilkunde in Deutschland bekannt gemacht hat.",2,False,False,False,False
424,424," Der Mann war sehr bekannt dafür, dass er Frauen in der Kunst des Heilens einführte.",2,False,False,False,False
425,425," Der Mann war sehr bekannt dafür, dass er seine Gäste auf den Zimmern mit Kneipp-Anwendungen verwöhnen wollte.",0,False,False,False,False
426,426," Der Mann war sehr bekannt dafür, dass er die Wirkung von Heilkräutern und die Naturheilmittel der Bachblüten kannte.",2,False,False,False,False
427,427," Der Mann war sehr bekannt dafür, dass er eine Vielzahl von verschiedenen Kuranwendungen in seinen eigenen Kliniken verrichtete.",2,False,False,False,False
428,428," Der Mann war sehr bekannt dafür, dass er sich mit der Natur und der Medizin beschäftigte.",2,False,False,False,False
429,429," Der Mann war sehr bekannt dafür, dass er viele verschiedene Methoden der Massage anwandte.",2,False,False,False,False
430,430," Der Mann war sehr bekannt dafür, dass er die Naturheilkunde mit dem gesunden Menschenverstand zu einer Medizin verbunden hat.",2,False,False,False,False
431,431," Der Mann war sehr bekannt dafür, dass er als einer der ersten Kneipp praktizierte.",2,False,False,False,False
432,432," Der Mann war sehr bekannt dafür, dass er seine Krankheit mit einer Kur bekämpfen konnte.",2,False,False,False,False
433,433," Der Mann war sehr bekannt dafür, dass er in der Lage ist, Menschen zu helfen, die unter Rückenschmerzen leiden.",2,False,False,False,False
434,434," Der Mann war sehr bekannt dafür, dass er besonders in den Monaten der Schwangerschaft das...",1,False,False,False,False
435,435," Der Mann war sehr bekannt dafür, dass er die Patienten der Klinik nach einem Rezept der „Crème de la Crème“ mit natürlichen Heilmittel behandelt.",2,False,False,False,False
436,436," Der Mann war sehr bekannt dafür, dass er in der Lage war, die erste Methode zur Behandlung von Krankheiten, die er erforschte, zu nennen.",2,False,False,False,False
437,437," Der Mann war sehr bekannt dafür, dass er viele Menschen, die gesund sind, gesund hält.",2,False,False,False,False
438,438," Der Mann war sehr bekannt dafür, dass er die Gesundheit seines Körpers und die des Geistes gefördert hat.",2,False,False,False,False
439,439," Der Mann war sehr bekannt dafür, dass er eine Massage, die er an einer Frau vornahm, eine Art „Bad“ nannte.",2,False,False,False,False
440,440," Der Mann war sehr bekannt dafür, dass er auch den Körper von Frauen ein wenig verwöhnt.",0,False,False,False,False
441,441," Der Mann war sehr bekannt dafür, dass er sich in der Öffentlichkeit mit seiner Hautpflege beschäftigte.",2,False,False,False,False
442,442," Der Mann war sehr bekannt dafür, dass er sich an der Seite der Frau die Zeit nahm, sie zu pflegen und zu unterstützen.",2,False,False,False,False
443,443," Der Mann war sehr bekannt dafür, dass er die verschiedenen...",2,False,False,False,False
444,444," Der Mann war sehr bekannt dafür, dass er seine Patienten schon vor der Geburt eines Kindes auf eine Kur einlud.",2,False,False,False,False
445,445," Der Mann war sehr bekannt dafür, dass er der Beste war, den es je gegeben hat.",2,False,False,False,False
446,446," Der Mann war sehr bekannt dafür, dass er Wasser zu trinken hatte.",1,False,False,False,False
447,447," Der Mann arbeitete als Arzt, ab 1825 als Apotheker.",0,True,False,False,False
448,448, Der Mann arbeitete als Lehrer und schrieb ein Buch über die verschiedenen Arten von Wasser.,1,True,False,False,False
449,449, Der Mann arbeitete als Koch und studierte später in München.,0,True,False,False,False
450,450," Der Mann arbeitete als Lehrer, war aber auch als Heiler tätig.",1,True,False,False,False
451,451," Der Mann arbeitete als Pfleger in einem Altenheim, in dem er sich sehr wohl fühlte.",2,True,False,False,True
452,452, Der Mann arbeitete als Arzt in der Stadt und war selbst ein begeisterter Wanderer und Heiler.,2,True,False,False,False
