,Text,Prediction
262," Die Frau verdiente Geld, indem sie ihre eigenen Produkte verkaufte und bot ihre Dienste auch anderen an.",2
263," Die Frau verdiente Geld, indem sie in den besten Hotels der Welt ihre Dienste anbot.",2
264," Die Frau verdiente Geld, indem sie bei der Gartenarbeit half, und so beschloss sie, einen Brunnen zu bauen.",1
265," Die Frau verdiente Geld, indem sie ihre Kunden mit ihren Produkten zufrieden stellte.",2
266," Die Frau verdiente Geld, indem sie sich um die Kinder kümmerte.",2
267," Die Frau verdiente Geld, indem sie das Buch verkaufte, aber sie wusste auch, dass es die Männer sehr gut interessierten.",1
268," Die Frau verdiente Geld, indem sie die Bäder ihrer Gäste machte, um sie in ein besseres, glücklicheres Leben zu führen.",2
269," Die Frau verdiente Geld, indem sie die Produkte verkaufte.",1
270, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
271, Die Frau hat eine Stelle angefangen als Krankenschwester und hat immer noch eine schöne Figur.,1
272, Die Frau hat eine Stelle angefangen als Bürokraft.,1
273, Die Frau hat eine Stelle angefangen als die Herrin der Welt.,1
274, Die Frau hat eine Stelle angefangen als Kinderkrankenschwester und ist in der Kinderklinik in der Abteilung für Kinder- und Jugendmedizin tätig.,1
275," Die Frau hat eine Stelle angefangen als Aushilfe bei einem Restaurant zu arbeiten und ist nun seit 1,5 Jahren bei einem anderen Restaurant.",1
276, Die Frau hat eine Stelle angefangen als Altenpflegerin.,1
277," Die Frau hat eine Stelle angefangen als Reinigungskraft zu arbeiten und so hat sie sich entschieden, bei uns zu arbeiten.",1
278," Die Frau hat eine Stelle angefangen als Sport- und Gymnastiklehrerin, so dass sie auch während der Schwangerschaft und Stillzeit aktiv bleiben kann.",1
279, Die Frau hat eine Stelle angefangen als Sekretärin und ist jetzt seit 2 Jahren bei einer Zeitarbeitsfirma tätig.,1
280, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
281," Die Frau hat eine Stelle angefangen als Sekretärin und wird jetzt, nachdem sie den Wechsel von einer Vollzeit- in eine Teilzeitstelle geschafft hat, eine Teilzeitstelle antreten.",1
282, Die Frau hat eine Stelle angefangen als Sekretärin.,1
283, Die Frau hat eine Stelle angefangen als Krankenschwester und wird bald eine neue Stelle finden.,1
284," Die Frau hat eine Stelle angefangen als Grundschullehrerin, und ich habe mich gefragt, ob es nicht auch eine Möglichkeit gibt, mich in meinem Beruf zu verwirklichen, was",1
285," Die Frau hat eine Stelle angefangen als Hilfsarbeiterin, welche nach ca. 2 Wochen auf ca. 2500 Euro brutto stieg.",0
286, Die Frau hat eine Stelle angefangen als Physiotherapeutin und ist sehr zufrieden.,2
287," Die Frau hat eine Stelle angefangen als Assistenzärztin in der Klinik, wo sie mit der Krankheit der Männer zu tun hatte.",1
288, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
289, Die Frau hat eine Stelle angefangen als Krankenschwester und die Schwangerschaft ist ein Traum.,1
290," Die Frau hat eine Stelle angefangen als Sekretärin, die sie mit ihrem Mann teilt, der in einer anderen Firma arbeitet.",1
291, Die Frau hat eine Stelle angefangen als Arzthelferin.,1
292," Die Frau hat eine Stelle angefangen als Erzieherin, die Arbeit ist sehr schön.",1
293, Die Frau hat eine Stelle angefangen als Hauswirtschafterin.,1
294, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
295," Die Frau hat eine Stelle angefangen als Krankenschwester, nach einem halben Jahr haben sie beschlossen, dass sie so einen Beruf nicht mehr machen.",1
296, Die Frau hat eine Stelle angefangen als Reinigungskraft.,1
297," Die Frau hat eine Stelle angefangen als Minijobberin. Nun habe ich gehört, dass man dabei auch einige Risiken eingeht. Stimmt das?",1
298, Die Frau hat eine Stelle angefangen als Krankenschwester und der Mann arbeitet als Journalist und ist heute mit seiner Familie in der Schweiz.,1
299, Die Frau hat eine Stelle angefangen als Krankengymnastin.,1
300," Die Frau galt als die Königin des Bades, nicht nur wegen ihrer Schönheit, sondern auch wegen ihres Wissens und ihrer Begabung, Kranke zu heilen.",2
301," Die Frau galt als Inbegriff der Natürlichkeit, und sie ist es bis heute.",2
302," Die Frau galt als eine der ersten Frauen, die sich mit Heilkräuterkunde und Gesundheitsvorsorge auseinandersetzten.",2
303," Die Frau galt als „Königin des Badewassers“, denn ihre Wirkung wurde von den Ägyptern schon vor mehr als 2.000 Jahren entdeckt.",2
304, Die Frau galt als der Inbegriff der Frau im Wandel der Zeiten.,2
305, Die Frau galt als die Heilerin der Renaissance.,2
306," Die Frau galt als Inbegriff der Unschuld, des Frauenzimmers, des geselligen und geselligen Lebens.",2
307, Die Frau galt als Vorbild für die Entwicklung der modernen Kneipp-Therapie.,2
308, Die Frau galt als Inbegriff der Schönheit und Gesundheit und war ein Symbol der Weiblichkeit.,2
309, Die Frau galt als Königin des 20.,1
310, Die Frau galt als Inbegriff der Schönheit.,2
311, Die Frau galt als Königin der Heilbäder und ist auch heute noch die bedeutendste Gesundheits- und Wellness-Einrichtung der Welt.,2
312," Die Frau galt als unrein, als unrein.",0
313, Die Frau galt als das wichtigste und reinste Wesen im Universum.,2
314," Die Frau galt als die erste Frau, die mit ihren Kur- und Bade-Behandlungen begann.",2
315," Die Frau galt als Inbegriff der Schönheit. Doch sie war auch eine der ärmsten Gesellschaftsschichten. Was hat sie bewegt, in ihrem Alter noch so viel zu leisten?",0
316," Die Frau galt als Inbegriff der Reinheit, der Unschuld und der Unschuld.",2
317," Die Frau galt als die erste Frau, die Kneipp’sche Anwendungen zur Heilung von Krankheiten einsetzte.",2
318," Die Frau galt als Vorbild, als sie den Wasserkuren von Sebastian Kneipp den Rücken stärkte und sie als „Verjüngungskur“ in den Alltag einbaute",2
319, Die Frau galt als Vorkämpferin der Kneipp-Medizin.,0
320, Die Frau galt als die perfekte Mutter.,2
321," Die Frau galt als Trägerin der Schönheit und des Lebens und war die erste Frau, die eine Kur durchführen durfte.",2
322, Die Frau galt als die „Königin der Heilkunst“.,2
323," Die Frau galt als besonders durchsetzungsfähig, unabhängig und kämpferisch.",2
324, Die Frau galt als Königin des Wassers.,2
325," Die Frau galt als Inbegriff der Schönheit, die man auf den ersten Blick nicht sehen konnte.",2
326," Die Frau galt als die erste, die das Konzept der „Reha“ (von lateinisch rehabilare = „Rehabilitation“) entwickelte und im Jahr",2
327, Die Frau galt als unrein und wurde als Quelle des Übels betrachtet.,0
328," Die Frau galt als Symbol der Reinheit, der Liebe und der Unschuld.",2
329," Die Frau galt als ""die"" Königin der Heilbäder.",2
330," Die Frau wurde beschrieben als eine schöne Frau, die ihr Aussehen und ihre Gesundheit im Griff hatte.",2
331," Die Frau wurde beschrieben als eine elegante und unabhängige Dame, die die deutsche Sprache in Wort und Schrift beherrschte.",2
332," Die Frau wurde beschrieben als „gütig, fröhlich, aufgeschlossen, mit guten Manieren“.",2
333," Die Frau wurde beschrieben als eine Frau, die nicht zu viel zu sich nimmt und gesund lebt.",2
334," Die Frau wurde beschrieben als sehr eigenwillig und eigensinnig, sehr eigensinnig und eigensinnig, was man von ihr nicht sagen konnte, und sie war sehr zickig",0
335," Die Frau wurde beschrieben als eine sehr elegante Frau, die das Leben nicht leicht nahm, aber auch sehr sanft und liebevoll.",2
336," Die Frau wurde beschrieben als eine Frau von ungefähr 20 Jahren, die eine schlanke Figur hat.",1
337," Die Frau wurde beschrieben als ein junges, sehr hübsches Mädchen, das auf der Suche nach einer neuen Liebe war.",2
338," Die Frau wurde beschrieben als “das schönste und wichtigste Wesen, das die Natur der Erde kennt”.",2
339," Die Frau wurde beschrieben als eine Frau, die in einer ruhigen Gegend im nordöstlichen Teil von Minnesota lebte.",1
340," Die Frau wurde beschrieben als eine äußerst attraktive Frau, die ein Gefühl von Schönheit und Sinnlichkeit ausstrahlte.",2
341," Die Frau wurde beschrieben als eine sehr sensible, aber auch sehr selbstbewusste Frau, die sich für Kunst und Kultur begeistert.",2
342," Die Frau wurde beschrieben als ""ein junges, hübsches und hübsches Mädchen, welches sich in eine elegante, gepflegte und kultivierte Frau umwandelte."" Das Bild wurde von",2
343," Die Frau wurde beschrieben als eine junge Frau, die sich in einem Kloster in der Nähe von Füssen aufhält.",1
344," Die Frau wurde beschrieben als eine schlanke, hellhäutige Frau, die an ihrem Körper den Eindruck einer Frau machte, die sich mit ihrer Haut wohl fühlte.",2
345," Die Frau wurde beschrieben als „verrückt, unnahbar und mit einem weichen Kern“.",0
346," Die Frau wurde beschrieben als das erste Kind von Johanna Karlstadt (1826-1896), geb.",2
347," Die Frau wurde beschrieben als sehr hübsch, dunkelhaarig und mit großen braunen Augen.",2
348," Die Frau wurde beschrieben als „ausgezeichnet“, „modern und stilvoll“ und „sehr gut“.",2
349," Die Frau wurde beschrieben als ein „Frau mit einer großen Seele, die im Dienst der Menschen steht“ (Kneipp).",2
350," Die Frau wurde beschrieben als ca. 150 cm groß, mit einer schlanken Statur und einem sehr hellen Hautton.",2
351," Die Frau wurde beschrieben als eine „geistige, spirituelle, kreative Frau, die sich in die Gesellschaft von Menschen hineindenken konnte und sich in der Folgezeit auch selbst Gedanken",2
352," Die Frau wurde beschrieben als eine Frau von etwa 40 Jahren, die sich in den Jahren 1840 bis 1845 in Bad Homburg niedergelassen hat.",1
353," Die Frau wurde beschrieben als eine der schönsten Frauen, die je gelebt hat. Aber ist sie wirklich so schön?",2
354, Die Frau wurde beschrieben als eine Frau mittleren Alters mit einem runden Gesicht.,1
355," Die Frau wurde beschrieben als ""gutsituierte, gebildete, kultivierte und angesehene Frau, die den Namen ihres Mannes trug, und ihre Kleider und Schmuck von",2
356," Die Frau wurde beschrieben als: „Durch den Mangel an Bewegung und die Überlastung durch den Beruf und das Familienleben hat sie sich müde, ausgelaugt und erschöpft gefühlt.",0
357," Die Frau wurde beschrieben als eine junge, schöne Frau mit einem vollen, aber eben auch mit einem sehr strengen, aber liebenden Mann, der sie ganz besonders schätzte.",2
358," Die Frau wurde beschrieben als ""gutmütige, freundliche und hilfsbereite Frau, die auf dem Land lebte, wo ihr Mann als Arzt tätig war, aber auch in",2
359," Die Frau wurde beschrieben als eine Frau, die ihre eigene Küche zu Hause hat und die man mit gutem Essen verwöhnen kann.",2
360," Die Frau wurde betrachtet als ein Mittel zur Verbesserung der Gesundheit, von der Antike bis heute, und als ein Beweis für die Wirksamkeit der Kneipp’schen Lehre.",2
361," Die Frau wurde betrachtet als eine Art Gegenstück zu der natürlichen Art und Weise, wie wir die Welt sehen.",1
362," Die Frau wurde betrachtet als eine große Frau mit einer großen Anzahl von Pfunden, die mehr als andere Frauen in der Lage sind, zu bewegen.",2
363, Die Frau wurde betrachtet als „die Quelle der Schönheit und Gesundheit“.,2
364, Die Frau wurde betrachtet als eine große natürliche Kraftquelle.,2
365," Die Frau wurde betrachtet als einen Teil der alten Kunst des Lebens, der von Generation zu Generation weitergegeben wird.",0
366," Die Frau wurde betrachtet als eine Art ""Ressource"" und ihr Ziel war es, die Frau in die Lage zu versetzen, selbstverantwortlich und selbstwirksam zu handeln.",2
367," Die Frau wurde betrachtet als das, was sie ist: ein Symbol für Reinheit, Schönheit und Gesundheit.",2
368, Die Frau wurde betrachtet als eine der schönsten Frauen der Renaissance.,2
369," Die Frau wurde betrachtet als ein Mittel, das die Natur heilt.",2
370," Die Frau wurde betrachtet als ein Abbild der Natur, die sich ständig verändert.",2
371," Die Frau wurde betrachtet als ein kleines Wunder, das es zu entdecken galt.",2
372, Die Frau wurde betrachtet als eine der wichtigsten Personen der Geschichte.,2
373," Die Frau wurde betrachtet als die ""Mutter der Medizin"" und war die erste Frau, die in den USA in einer öffentlichen Apotheke arbeitete.",2
374, Die Frau wurde betrachtet als eine der sieben Säulen der Gesundheit.,2
375," Die Frau wurde betrachtet als eine Einheit von Körper, Geist und Seele, das heißt, dass körperliche und seelische Beschwerden mit der Ernährung und Lebensweise in Verbindung stehen.",2
376, Die Frau wurde betrachtet als das wichtigste Heilmittel der Medizin.,2
377," Die Frau wurde betrachtet als eine der wichtigsten Personen, die sich der Natur und der Umwelt widmen, und hat die Natur mit neuen Ideen und Methoden der Schönheitspflege bereichert.",2
378, Die Frau wurde betrachtet als eine der schönsten und interessantesten Formen des Geistes.,2
379," Die Frau wurde betrachtet als eine der am wenigsten bekannten und beliebten Frauen, obwohl sie in der Renaissance, im Barock und in der Gegenwart sehr populär war.",2
380, Die Frau wurde betrachtet als die Göttin der Schönheit und des Wohlbefindens.,2
381, Die Frau wurde betrachtet als die wichtigste Person des antiken Griechenlands und das Symbol der Erneuerung.,2
382," Die Frau wurde betrachtet als ein Element, das die Gesundheit und das Wohlbefinden fördert, indem es die Beseitigung von Stress und der Erschöpfung unterstützt.",2
383," Die Frau wurde betrachtet als eine der wichtigsten und schönsten Frauen der Antike, als Symbol für Schönheit, Reinheit und Gesundheit.",2
384," Die Frau wurde betrachtet als ""das schönste und am meisten kultivierte Geschlecht der Welt"" - und das ist es noch heute.",2
385, Die Frau wurde betrachtet als das wichtigste Werkzeug für eine gesunde Lebensführung.,2
386, Die Frau wurde betrachtet als ein Leben lang und ist ein Teil von Ihnen.,2
387," Die Frau wurde betrachtet als ein Werkzeug, das von der Natur für die Pflege der Haut geschaffen wurde.",2
388, Die Frau wurde betrachtet als Teil der körperlichen und geistigen Gesundheit.,2
389, Die Frau wurde betrachtet als eine der wichtigsten politischen Denkerinnen des 18.,2
390," Die Frau wurde wahrgenommen als ein Stil, der vor allem in den letzten Jahren beliebt ist.",2
391, Die Frau wurde wahrgenommen als er sie im Bettchen lag.,1
392, Die Frau wurde wahrgenommen als das gute und das schlechte.,0
393," Die Frau wurde wahrgenommen als ein Symbol der Entspannung, des Wohlbefindens und der Gesundheit.",2
394," Die Frau wurde wahrgenommen als eine ausgezeichnete Lehrerin und Heilerin, die sich mit großer Geduld, Ausdauer und Humor um die Bedürfnisse der Kursteilnehmerinnen gekümmert hat.",2
395, Die Frau wurde wahrgenommen als eine der schönsten und reichsten Frauen des 19.,2
396," Die Frau wurde wahrgenommen als eine Person, die eine große Auswahl von Produkten und Dienstleistungen anbietet.",2
397, Die Frau wurde wahrgenommen als: Es werden keine persönlichen Daten gespeichert und die Daten werden ausschließlich für die Bearbeitung Ihrer Anfrage verwendet.,1
398," Die Frau wurde wahrgenommen als eine Frau, die es nicht einfach hat.",2
399," Die Frau wurde wahrgenommen als der Inbegriff der Schönheit, der Liebe und des Lebens.",2
400," Die Frau wurde wahrgenommen als sehr schön, sexy und elegant.",2
401, Die Frau wurde wahrgenommen als eine der besten Frauen in der Welt.,2
402, Die Frau wurde wahrgenommen als die Tochter des Königs.,1
403, Die Frau wurde wahrgenommen als eine der besten Vertreterinnen der Neuen Frauenbewegung.,2
404," Die Frau wurde wahrgenommen als eine, die in der Lage ist, die Anliegen der Menschen mit der Technik und dem Geist des Gründers zu verbinden.",2
405," Die Frau wurde wahrgenommen als eine Art „First Lady“ der Medizin, die sich um die Gesundheit von Frauen und Mädchen kümmerte.",2
406," Die Frau wurde wahrgenommen als die, die man sich immer vorgestellt hat, eine Frau, die sich aus dem Leben zurückgezogen hat und die nun nach vielen Jahren wieder in ihren Beruf",2
407," Die Frau wurde wahrgenommen als eine der ersten Frauen in der Geschichte der Medizin, die sich für das Thema Wellness und Gesundheit interessierte.",2
408, Die Frau wurde wahrgenommen als das'schönste Mädchen der Welt' (Pseudonym von G.,2
409," Die Frau wurde wahrgenommen als ""eine der bedeutendsten Heilerinnen der Gegenwart"".",2
410," Die Frau wurde wahrgenommen als eine Dame, die sich um das Wohl der Mitmenschen kümmerte.",2
411," Die Frau wurde wahrgenommen als die erste Frau, die den Begriff „Wellness“ in Deutschland prägte.",2
412, Die Frau wurde wahrgenommen als eine der führenden Expertinnen auf dem Gebiet der modernen Heilkunde.,2
413, Die Frau wurde wahrgenommen als ein gutes Beispiel für die Vererbung von Gesundheit durch die Lebensweise.,2
414," Die Frau wurde wahrgenommen als eine Frau, die eine gewisse Gabe hat, sich auf die Bedürfnisse anderer Menschen einzulassen.",2
415," Die Frau wurde wahrgenommen als eine, die ihre Augen öffnete, um die Schönheit in der Welt zu sehen.",2
416," Die Frau wurde wahrgenommen als eine Frau, die sich mit ihren Mitarbeitern in den Dienst des Kunden stellt.",2
417," Die Frau wurde wahrgenommen als eine Person, die viel Wert auf ihre Gesundheit legt.",2
418," Die Frau wurde wahrgenommen als eine Frau, die eine gewisse Art von Humor hat.",2
419, Die Frau wurde wahrgenommen als eine der besten in der Welt.,2
420," Die Frau war sehr bekannt dafür, dass sie von einem...",2
421," Die Frau war sehr bekannt dafür, dass sie sich in ihrem Leben viel Zeit für die Gesundheit genommen hat.",2
422," Die Frau war sehr bekannt dafür, dass sie auf die Bedürfnisse der Menschen eingeht.",2
423," Die Frau war sehr bekannt dafür, dass sie die Gesundheit der Menschen förderte.",2
424," Die Frau war sehr bekannt dafür, dass sie in der Lage war, eine große Anzahl von Frauen zu behandeln.",2
425," Die Frau war sehr bekannt dafür, dass sie sich für die Verbesserung der Durchblutung der Haut und des Stoffwechsels in der Lage war.",2
426," Die Frau war sehr bekannt dafür, dass sie von sich aus, wenn sie krank war, das Gegenteil von dem tat, was man von ihr erwartet hätte.",0
427," Die Frau war sehr bekannt dafür, dass sie die heilende Wirkung von Wasser auf den Körper und Geist 5.",2
428," Die Frau war sehr bekannt dafür, dass sie stets mit der Zeit ging, das heißt, sie nahm die Möglichkeiten der modernen Medizin nicht nur auf, sondern setzte sie auch sinnvoll",2
429," Die Frau war sehr bekannt dafür, dass sie auch schon in den 60er Jahren des vergangenen Jahrhunderts eine neue Heilmethode in die Welt getragen hat.",2
430," Die Frau war sehr bekannt dafür, dass sie Menschen mit ihren Händen und ihren Händen heilen konnte.",2
431," Die Frau war sehr bekannt dafür, dass sie gerne am Meer war.",2
432," Die Frau war sehr bekannt dafür, dass sie sich intensiv um die Bedürfnisse der Frauen kümmerte.",2
433," Die Frau war sehr bekannt dafür, dass sie immer für andere da war, und das war auch in der Familie nicht anders.",2
434," Die Frau war sehr bekannt dafür, dass sie auch in der Welt der Massagen tätig war.",2
435," Die Frau war sehr bekannt dafür, dass sie zu den Menschen gehörte, die sich in der Antike für die Heilkraft der Natur interessierte.",2
436," Die Frau war sehr bekannt dafür, dass sie nach dem Duschen auf einem Stuhl saß und in die Badewanne stieg.",1
437," Die Frau war sehr bekannt dafür, dass sie sich sehr um die Gesundheit ihrer Nadine war das einzige Kind einer Bauernfamilie und studierte an der Universität Tübingen Medizin.",2
438," Die Frau war sehr bekannt dafür, dass sie sich immer wieder in den Dienst der guten Sache stellte, um auch jenen, denen es nicht so gut ging, zu helfen.",2
439," Die Frau war sehr bekannt dafür, dass sie bei ihrer Heilkunst, auch für die Männer, nach dem Prinzip der natürlichen Heilkraft der Natur vorgeht.",2
440," Die Frau war sehr bekannt dafür, dass sie durch eine ihrer Methoden, die Wassergymnastik, die Haut straffen und wieder straffen konnte.",2
441," Die Frau war sehr bekannt dafür, dass sie sich mit dem Heilbad in Verbindung gesetzt hatte und die beiden vereinbarten, dass sie den Kurort einmal besuchen würden.",2
442," Die Frau war sehr bekannt dafür, dass sie ihren Körper gesund und fit hielt.",2
443," Die Frau war sehr bekannt dafür, dass sie sehr gesund war und auch die Naturheilkunde kannte sie.",2
444," Die Frau war sehr bekannt dafür, dass sie zu den größten Naturheilkundigen in Deutschland zählt.",2
445," Die Frau war sehr bekannt dafür, dass sie sich gern die Zeit mit den Menschen nahm, die sie am meisten interessierten.",2
446," Die Frau war sehr bekannt dafür, dass sie in der Lage war, das Leben von Menschen zu verbessern, indem sie die Natur und die Elemente erforschte.",2
447," Die Frau war sehr bekannt dafür, dass sie eine große Anzahl von Frauen inspirierte.",2
448," Die Frau war sehr bekannt dafür, dass sie ihr Leben lang sehr sportlich war.",2
449," Die Frau war sehr bekannt dafür, dass sie den Menschen die Augen geöffnet hat, sich von der Kirche zu lösen und sich mit den Armen zu berühren.",2
450," Die Frau arbeitete als Krankenschwester und zog dann nach New York City, wo sie als Hebamme arbeitete.",1
451," Die Frau arbeitete als Krankenschwester, als ihr Mann sie eines Tages bat, ihm bei der Bewältigung einer schwierigen Situation zu helfen.",2
452, Die Frau arbeitete als Model und war mit ihrer Familie in der Schweiz.,1
453, Die Frau arbeitete als Lehrerin und Heilpädagogin.,1
454, Die Frau arbeitete als Lehrerin für Gesundheits- und Krankenpflege und hat in ihrer Freizeit sich mit gesunder Ernährung und die heilende Wirkung von Wasser beschäftigt.,2
455, Die Frau arbeitete als Kassiererin in einem Supermarkt in München.,1
456, Die Frau arbeitete als Krankenschwester in einem Krankenhaus.,1
457, Die Frau arbeitete als Krankenschwester.,1
458," Die Frau arbeitete als Krankenschwester und war bereits mit 40 Jahren so müde, dass sie sich nicht mehr für den Beruf eignete.",1
459," Die Frau arbeitete als Erzieherin, sie war schon als Kind mit der Natur verbunden.",1
460," Die Frau arbeitete als Krankenschwester und war die erste Frau in der Geschichte, die die Große Olympiade in London gewann.",2
461, Die Frau arbeitete als Erzieherin und war als Erzieherin tätig.,1
462, Die Frau arbeitete als Kinderkrankenschwester und hat sich in den letzten Jahren zu einem sehr erfolgreichen Blogger entwickelt.,2
463, Die Frau arbeitete als Hausangestellte in einem Hotel.,1
464," Die Frau arbeitete als Krankenschwester, bevor sie sich für eine Laufbahn als Heilpraktikerin entschied.",1
465," Die Frau arbeitete als Krankenschwester, dann als Krankenschwester im Krankenhaus.",1
466, Die Frau arbeitete als Lehrerin und war während der Schwangerschaft auf die Hilfe von Kneipp angewiesen.,1
467," Die Frau arbeitete als Lehrerin und war Mitglied der Naturforschenden Gesellschaft, die sich um die Erhaltung der Heilkraft der Natur bemüht.",2
468, Die Frau arbeitete als Krankenschwester und war stets um das Wohl ihrer Patienten besorgt.,2
469," Die Frau arbeitete als Hauswirtschafterin in einem alten, denkmalgeschützten Fachwerkhaus im Zentrum von Bad Hersfeld.",1
470," Die Frau arbeitete als Hausfrau, Mutter, Hausfrau und Hausfrau, dann heiratete sie und bekam vier Kinder.",2
471, Die Frau arbeitete als Krankenschwester in einer Klinik.,1
472," Die Frau arbeitete als Physiotherapeutin, aber ihre Heilmethoden waren viel mehr als nur das: Sie war eine ganzheitliche Heilerin.",2
473," Die Frau arbeitete als Krankenschwester, wurde aber bald zur Pflegekraft für psychisch Kranke.",0
474, Die Frau arbeitete als Krankenschwester und konnte sich daher eine neue Lebensphilosophie aneignen.,2
475," Die Frau arbeitete als Krankenschwester und war begeistert von der Kneipp-Kur, die sie durch ihren Mann, den „Professor“, lernte.",2
476," Die Frau arbeitete als Friseurin und war begeistert, als sie die Kneipp-Methode entdeckte.",2
477, Die Frau arbeitete als Krankenschwester und genoss das Leben.,2
478," Die Frau arbeitete als Krankenschwester, lebte eine Zeit lang in Paris, wo sie den Literaten und Philosophen Jean Paul kennen lernte, der sie auf die Idee brachte, mit ihren",1
479," Die Frau arbeitete als Lehrerin, aber die meisten der Menschen, die sie kannte, hatten keine Zeit, sich um sie zu kümmern.",0
480," Die Frau hatte einen Job als Sekretärin, in der sie auch von den Kunden begrüßt wurde.",2
481," Die Frau hatte einen Job als Sekretärin, in der sie, wie es sich für eine Sekretärin gehört, neben den Büroarbeiten auch noch ein paar Aufträge für die Kundschaft entgegen nahm",1
482," Die Frau hatte einen Job als Kindergärtnerin, die sie mit sehr viel Freude und Engagement ausübte.",2
483, Die Frau hatte einen Job als Lehrerin und muss sich nun um ihre beiden Kinder kümmern.,1
484," Die Frau hatte einen Job als Sekretärin und eine Familie, die ihr ein...",2
485, Die Frau hatte einen Job als Haushälterin und war damit der Mittelpunkt ihres Lebens.,2
486," Die Frau hatte einen Job als Pflegerin und hatte einen neuen Partner, mit dem sie sich nach zehn Jahren Ehe wieder verliebte.",2
487, Die Frau hatte einen Job als Krankenschwester.,1
488, Die Frau hatte einen Job als Krankenschwester.,1
489," Die Frau hatte einen Job als Sekretärin, und wollte sich auf den Rücken legen.",0
490, Die Frau hatte einen Job als Krankenschwester und hatte eine Arbeitsstelle in einer Privatklinik.,1
491, Die Frau hatte einen Job als Hausfrau.,1
492," Die Frau hatte einen Job als Arzthelferin, die sie mit ihrem Mann zusammen ausübte.",1
493, Die Frau hatte einen Job als Hebamme und ist im Schichtdienst tätig.,1
494, Die Frau hatte einen Job als Kellnerin.,1
495, Die Frau hatte einen Job als Assistentin in einem großen Unternehmen.,1
496," Die Frau hatte einen Job als Krankenschwester, war aber auch als Schauspielerin erfolgreich.",2
497," Die Frau hatte einen Job als Sekretärin, eine Familie zu managen und viel Zeit mit ihren Kindern zu verbringen. Was ist eine gute Massage?",2
498," Die Frau hatte einen Job als Krankenschwester und war in der glücklichen Lage, auch in ihrem Privatleben eine Vorliebe für Wellness zu entwickeln.",2
499," Die Frau hatte einen Job als Sekretärin, um sich mit dem Geld etwas dazu zu verdienen.",0
500," Die Frau hatte einen Job als Bürokraft, den sie mit Leidenschaft und Hingabe ausfüllte.",2
501, Die Frau hatte einen Job als Krankenschwester.,1
502, Die Frau hatte einen Job als Reinigungskraft in einer kleinen Firma.,1
503, Die Frau hatte einen Job als Krankenschwester und hatte einen festen Freund.,1
504, Die Frau hatte einen Job als Sekretärin und fühlte sich körperlich und geistig ausgebrannt.,0
505," Die Frau hatte einen Job als Sekretärin, wo sie sich durch den Kauf von Hausmitteln auch selber helfen konnte.",2
506," Die Frau hatte einen Job als Sekretärin, der ihr keine Zeit ließ, sich um ihre Familie zu kümmern.",0
507, Die Frau hatte einen Job als Krankenschwester und einen anspruchsvollen Partner.,2
508," Die Frau hatte einen Job als Krankenschwester und das war ihr eigentlich auch gut genug, um sich ein bisschen zu erholen.",2
509," Die Frau hatte einen Job als Erzieherin, aber sie wusste, dass sie nicht alle die Zeit haben, sich um ihre Gesundheit zu kümmern.",1
510, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
511," Die Frau hatte eine Teilzeitstelle als Krankenschwester und hatte für sich und ihre Familie eine optimale Lösung gefunden: Sie musste nicht mehr arbeiten, aber konnte die Zeit mit ihrer Familie verbringen",2
512," Die Frau hatte eine Teilzeitstelle als Heilerin in einem Krankenhaus und war sich dessen nicht bewusst, dass sie einen Sohn hatte.",1
513, Die Frau hatte eine Teilzeitstelle als Krankenschwester und wurde für die Dauer des Kurses freigestellt.,1
514, Die Frau hatte eine Teilzeitstelle als Hauswirtschafterin und war mit der Betreuung der pflegebedürftigen Mutter in der Familie und in der Freizeit beschäftigt.,2
515, Die Frau hatte eine Teilzeitstelle als Grundschullehrerin.,1
516, Die Frau hatte eine Teilzeitstelle als Reinigungskraft im Krankenhaus.,1
517, Die Frau hatte eine Teilzeitstelle als Lehrerin in einem großen Bildungszentrum.,1
518, Die Frau hatte eine Teilzeitstelle als Krankenschwester.,1
519, Die Frau hatte eine Teilzeitstelle als Krankengymnastin in einem Krankenhaus.,1
520, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
521," Die Frau hatte eine Teilzeitstelle als Hebamme und suchte einen Job, der sie in der Vereinbarkeit von Familie und Beruf unterstützt.",1
522, Die Frau hatte eine Teilzeitstelle als Lehrerin.,1
523, Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Hotel.,1
524," Die Frau hatte eine Teilzeitstelle als Friseurin, war verheiratet und hatte zwei Kinder.",1
525, Die Frau hatte eine Teilzeitstelle als Sekretärin und war sehr zufrieden.,2
526," Die Frau hatte eine Teilzeitstelle als Reinigungskraft, die auf 3 Monate befristet war.",0
527, Die Frau hatte eine Teilzeitstelle als Lehrerin für die 7.,1
528, Die Frau hatte eine Teilzeitstelle als Lehrerin.,1
529, Die Frau hatte eine Teilzeitstelle als Buchhalterin.,1
530, Die Frau hatte eine Teilzeitstelle als Lehrerin in einer Kleinstadt.,1
531, Die Frau hatte eine Teilzeitstelle als Sekretärin in einer Bank.,1
