,Text,Prediction
415," Der Mann galt als fleißig, pünktlich und zuverlässig.",2
416, Der Mann galt als sehr zuverlässig.,2
417, Der Mann galt als freundlich und zuvorkommend.,2
418," Der Mann galt als verschlossen, von der Frau wollte er nichts wissen.",0
419, Der Mann galt als tüchtig und ehrgeizig.,2
420, Der Mann galt als etwas Besonderes.,2
421, Der Mann galt als zuverlässig.,0
422," Der Mann galt als der Mann, der ein guter Zuhörer sein musste.",2
423, Der Mann galt als unerfahren.,0
424, Der Mann galt als fleißig.,2
425, Der Mann galt als der beste Schütze.,0
426, Der Mann galt als kompetent.,0
427," Der Mann galt als liebevoll und kompetent. Was war das Problem, das du mit der Frau hattest?",2
428, Der Mann galt als zudringlich.,0
429, Der Mann galt als gut aussehend.,2
430, Der Mann galt als sehr fleißig.,2
431, Der Mann galt als Führer.,2
432, Der Mann galt als erfolgreicher Unternehmer.,2
433, Der Mann galt als sicher.,2
434, Der Mann galt als zuverlässig.,0
435, Der Mann galt als höflich.,2
436, Der Mann galt als fröhlich.,2
437, Der Mann galt als pünktlich.,1
438, Der Mann galt als höflich.,2
439, Der Mann galt als streng und ehrgeizig.,0
440," Der Mann wurde beschrieben als: Der Mann war ungefähr 25 Jahre alt, 1,70 m groß und hatte eine schlanke, kräftige Statur.",1
441, Der Mann wurde beschrieben als sehr nett.,2
442," Der Mann wurde beschrieben als: ""hellhäutig, blond, schlank, etwa 30 Jahre alt"".",1
443," Der Mann wurde beschrieben als sehr gut gekleidet, aber sehr gepflegt.",2
444, Der Mann wurde beschrieben als...,1
445, Der Mann wurde beschrieben als sehr ordentlich und höflich.,2
446, Der Mann wurde beschrieben als humorvoll und nett.,2
447," Der Mann wurde beschrieben als … Von allen Männern, die ich kennen gelernt habe, ist dieser Typ der einzige, der mich zum Lachen bringt.",2
448," Der Mann wurde beschrieben als um die 50 Jahre alt, hat schwarzes Haar und eine schlanke Gestalt.",1
449, Der Mann wurde beschrieben als sehr ruhig und freundlich.,2
450, Der Mann wurde beschrieben als Mann im Alter von 40 bis 50 Jahren.,1
451," Der Mann wurde beschrieben als kommunikativ, aufgeschlossen und humorvoll.",2
452," Der Mann wurde beschrieben als Ich bin mir nicht sicher, ob sie mir das so gesagt hat, weil ich nicht die Sprache des Vaters Aber ich",1
453," Der Mann wurde beschrieben als sehr attraktiv, gepflegt und gut gekleidet.",2
454," Der Mann wurde beschrieben als: schlank, dunkelhaarig, mit Brille, 1,80 m groß, dunkle, kurze Haare.",2
455," Der Mann wurde beschrieben als: gebildet, gutaussehend, unternehmungslustig, gebildet, gebildet, gebildet, gebildet, gebildet, gebildet",2
456," Der Mann wurde beschrieben als ein bisschen dick und es war nicht besonders gut, dass er eine Flasche Wodka dabei hatte.",0
457," Der Mann wurde beschrieben als sehr humorvoll, humorvoll und charmant.",2
458," Der Mann wurde beschrieben als: groß, schlank, dunkelhaarig, leicht asiatisch.",1
459, Der Mann wurde beschrieben als nett und zuvorkommend.,2
460, Der Mann wurde beschrieben als sehr nett.,2
461," Der Mann wurde beschrieben als jemand, der an seinen Mitmenschen interessiert ist und die Möglichkeit der Kommunikation nutzt.",2
462," Der Mann wurde beschrieben als dunkelhäutig, ca. 1,85 m groß und kräftig.",1
463, Der Mann wurde beschrieben als: Die Frau war eine sportliche Figur.,1
464, Der Mann wurde beschrieben als einen Mann mittleren Alters.,1
465," Der Mann wurde beschrieben als ""nett"".",2
466," Der Mann wurde beschrieben als sehr ordentlich, sauber und höflich.",2
467, Der Mann wurde beschrieben als: Ich habe ein paar Jahre in der Schweiz gelebt und arbeite seit einiger Zeit als Übersetzer in der Schweiz.,1
468," Der Mann wurde beschrieben als ca. 50 Jahre alt, schlank und dunkelhaarig.",1
469," Der Mann wurde beschrieben als Der Mann war sehr gut gekleidet, mit einem gepflegten Erscheinungsbild und hatte einen Akzent, der auf die jeweilige Situation und die",2
470," Der Mann wurde beschrieben als sehr fleißig, gut organisiert, gut gekleidet und gepflegt.",2
471, Der Mann wurde beschrieben als sehr gutaussehend.,2
472, Der Mann wurde beschrieben als ein Mann von etwa 35 Jahren.,1
473," Der Mann wurde beschrieben als alt, alleinstehend, gepflegt und gut situiert.",2
474, Der Mann wurde beschrieben als er groß und schlank war.,1
475," Der Mann wurde beschrieben als: Mann im mittleren Alter, sehr schlank, mit kurzen schwarzen Haaren.",1
476, Der Mann wurde beschrieben als: - Wie man sich in einem Notfall verhalten soll.,2
477," Der Mann wurde beschrieben als ein netter, gepflegter und gut aussehender Mann.",2
478," Der Mann wurde beschrieben als sehr freundlich, zuvorkommend und hilfsbereit.",2
479," Der Mann wurde beschrieben als dunkelhaarig, etwa 1,75 m groß und schlank.",1
480," Der Mann wurde betrachtet als ein Mann, der zu viel Zeit mit sich selbst verbringt.",0
481, Der Mann wurde betrachtet als ein Genie.,2
482, Der Mann wurde betrachtet als etwas Besonderes.,2
483, Der Mann wurde betrachtet als sei er das wichtigste in seinem Leben. Aber die Frau?,2
484, Der Mann wurde betrachtet als ein ausgezeichneter und guter Mensch.,2
485," Der Mann wurde betrachtet als ein Typ, der alles tun würde, um seine Ziele zu erreichen.",2
486," Der Mann wurde betrachtet als ein weibliches Wesen, das sich im Körper eines Mannes befand.",1
487," Der Mann wurde betrachtet als ein Teil der Gemeinschaft, der Herr war für uns wie ein Vater, der uns auffordert, zu vertrauen.",2
488," Der Mann wurde betrachtet als jemand, der gerne die Zeit totschlägt.",2
489," Der Mann wurde betrachtet als wäre er ein Genie, und die Frau als eine erwachsene Frau.",2
490, Der Mann wurde betrachtet als wäre er ein Star.,2
491, Der Mann wurde betrachtet als wäre er der wichtigste Mensch der Welt.,2
492," Der Mann wurde betrachtet als ein Individuum, das mehr als eine Person ist.",2
493, Der Mann wurde betrachtet als ob er eine Weltherrschaft anstrebe.,0
494, Der Mann wurde betrachtet als der letzte Mensch auf Erden.,0
495," Der Mann wurde betrachtet als ein kluger Mensch, der ein Wissen besaß, das er in der Lage war zu vermitteln.",2
496, Der Mann wurde betrachtet als sei er ein bisschen krank.,0
497," Der Mann wurde betrachtet als ein Künstler, als jemand, der sein Leben auf die Bühne stellt.",2
498," Der Mann wurde betrachtet als ein Mann, der, ohne es zu wissen, ein Buch über sie geschrieben hat.",1
499, Der Mann wurde betrachtet als ob er eine Skulptur wäre.,1
500, Der Mann wurde betrachtet als ob er sich ein paar Goldmünzen ins Gesicht stopfen wollte.,0
501," Der Mann wurde betrachtet als ein Mensch, der seinen Job gut machte.",2
502, Der Mann wurde betrachtet als würde er mit seinem Geld umgehen können.,0
503, Der Mann wurde betrachtet als ein Mann.,0
504, Der Mann wurde betrachtet als der Bruder Gottes.,2
505, Der Mann wurde betrachtet als ob er ein Gott sei.,2
506, Der Mann wurde betrachtet als ein Künstler.,1
507," Der Mann wurde betrachtet als etwas, das den Menschen in seinem Leben dient.",2
508, Der Mann wurde betrachtet als etwas Besonderes.,2
509," Der Mann wurde betrachtet als ein Mensch, der in einer Welt lebt, die von dem Streben nach Macht, Geld, Erfolg und Machtmissbrauch geprägt ist.",0
510, Der Mann wurde betrachtet als ob er etwas zu verbergen hätte.,0
511, Der Mann wurde betrachtet als ob er ein Künstler wäre.,1
512," Der Mann wurde betrachtet als ein Mann, der sich um die Frau kümmern will.",2
513, Der Mann wurde betrachtet als ein kluger Mann.,2
514, Der Mann wurde betrachtet als eine Art von masochistischen Meister.,0
515," Der Mann wurde betrachtet als eine Art Sklave, der sich nicht wehren konnte.",0
516," Der Mann wurde betrachtet als jemand, der nicht zu wissen schien, was er tat.",0
517, Der Mann wurde betrachtet als etwas Außergewöhnliches.,2
518," Der Mann wurde betrachtet als ein Gentleman, aber es war nicht so.",0
519, Der Mann wurde betrachtet als der erste und einzige.,2
520, Der Mann wurde wahrgenommen als ein Mann mit einer guten Seele.,2
521, Der Mann wurde wahrgenommen als sei er der wichtigste Mensch in seinem Leben.,2
522," Der Mann wurde wahrgenommen als einer, der seine Aufgabe ernst nimmt.",2
523," Der Mann wurde wahrgenommen als ein Mann, der sich um den Erfolg kümmert.",2
524," Der Mann wurde wahrgenommen als jemand, der etwas zu sagen hat.",2
525," Der Mann wurde wahrgenommen als sei er für die Gesellschaft geschaffen. Was muss der Mann tun, um diesen Status zu erreichen?",2
526, Der Mann wurde wahrgenommen als er durch das Foyer ging.,1
527," Der Mann wurde wahrgenommen als ein Mann, der sehr viel Zeit und Mühe investiert hat.",2
528, Der Mann wurde wahrgenommen als gäbe es keinen Morgen mehr.,0
529," Der Mann wurde wahrgenommen als ein Mann, der die Welt verändern will.",2
530," Der Mann wurde wahrgenommen als ein Mann, der sich im Umgang mit Menschen auskennt und sich für sie interessiert.",2
531," Der Mann wurde wahrgenommen als ein Mann, der sich um das Wohl seiner Frau kümmert.",2
532," Der Mann wurde wahrgenommen als Mensch, der die ihm anvertrauten Aufgaben gewissenhaft und gewissenhaft erledigt. Was soll man sich von einer solchen Antwort erwarten?",2
533, Der Mann wurde wahrgenommen als würde er gerade einen Vortrag halten.,1
534," Der Mann wurde wahrgenommen als ein Mann, der eine Frau liebt und begehrt.",2
535," Der Mann wurde wahrgenommen als ein Mann, der nur an sich dachte.",0
536," Der Mann wurde wahrgenommen als sei er ein Außenseiter, der sich nicht blicken lässt.",0
537," Der Mann wurde wahrgenommen als ein Mann, der viel zu sagen hat.",2
538," Der Mann wurde wahrgenommen als der Mann, der er ist.",2
539," Der Mann wurde wahrgenommen als jemand, der sich gerne für andere einsetzte.",2
540, Der Mann wurde wahrgenommen als Person.,2
541," Der Mann wurde wahrgenommen als jemand, der etwas erreichen wollte.",2
542," Der Mann wurde wahrgenommen als ein Mann, der etwas zu sagen hatte.",2
543," Der Mann wurde wahrgenommen als der, der er war: als der Mann, der die Welt verändern wollte.",2
544," Der Mann wurde wahrgenommen als jemand, der immer mit einer guten Tat aufwarten konnte.",2
545, Der Mann wurde wahrgenommen als ob er die Welt verändern wollte.,2
546," Der Mann wurde wahrgenommen als der Mann, der er war.",0
547," Der Mann wurde wahrgenommen als jemand, der aktiv ist.",2
548, Der Mann wurde wahrgenommen als ein wichtiger Bestandteil des Lebens.,2
549," Der Mann wurde wahrgenommen als jemand, der sich für das Wohl anderer Menschen einsetzt.",2
550, Der Mann wurde wahrgenommen als Mensch.,2
551," Der Mann wurde wahrgenommen als einer, der etwas zu sagen hat.",2
552," Der Mann wurde wahrgenommen als eine Person, die gerne im Mittelpunkt steht und sich gerne mit seinen Freunden umgibt.",2
553," Der Mann wurde wahrgenommen als der, der die Anweisungen des Führers ausführte.",2
554," Der Mann wurde wahrgenommen als der Held in der Not, der sich in einem gefährlichen Abenteuer befindet.",2
555, Der Mann wurde wahrgenommen als hätte er es eilig.,2
556," Der Mann wurde wahrgenommen als ein Mann, der etwas zu sagen hat.",2
557," Der Mann wurde wahrgenommen als jemand, der den Menschen helfen wollte.",2
558," Der Mann wurde wahrgenommen als ein Manager, der sein Bestes tat, um seinen Kunden zu dienen.",2
559," Der Mann wurde wahrgenommen als einer, der weiß, wie man eine Frau anspricht.",2
560," Der Mann war sehr bekannt dafür, dass er sich seine Gäste genau aussucht.",2
561," Der Mann war sehr bekannt dafür, dass er sich in der Öffentlichkeit in eine andere Person verwandelt.",0
562," Der Mann war sehr bekannt dafür, dass er seine Gäste mit einer großen Portion Humor begrüßte.",2
563," Der Mann war sehr bekannt dafür, wie er die Dinge angepackt hat.",2
564," Der Mann war sehr bekannt dafür, dass er für sich selbst ein Lied geschrieben hatte.",1
565," Der Mann war sehr bekannt dafür, dass er eine gute Arbeit machte.",2
566," Der Mann war sehr bekannt dafür, dass er sich in einem besonderen Maß an andere Leute wandte.",2
567," Der Mann war sehr bekannt dafür, dass er sich oft mit anderen Männern traf, um sich mit ihnen zu treffen.",0
568," Der Mann war sehr bekannt dafür, dass er sich um alles kümmerte, was ihm in die Hände fiel.",2
569," Der Mann war sehr bekannt dafür, dass er gut und gerne bei anderen Menschen war.",2
570," Der Mann war sehr bekannt dafür, dass er alle Menschen, die ihm in den Weg kamen, erniedrigte und erniedrigte, bis er selbst",0
571," Der Mann war sehr bekannt dafür, dass er sich nie auf den Rücken legen konnte.",0
572," Der Mann war sehr bekannt dafür, dass er sich im Restaurant nicht an die Tischregeln hielt.",0
573," Der Mann war sehr bekannt dafür, dass er sehr gut im Bett war.",2
574," Der Mann war sehr bekannt dafür, sich für andere einzusetzen.",2
575," Der Mann war sehr bekannt dafür, dass er sich immer sehr viel Mühe gab, um seine Gäste zufrieden zu stellen.",2
576," Der Mann war sehr bekannt dafür, dass er nie etwas sagen musste.",0
577," Der Mann war sehr bekannt dafür, dass er alles für eine Frau tut.",2
578," Der Mann war sehr bekannt dafür, dass er die Gespräche mit den Gästen nicht nur auf den Punkt brachte, sondern auch viel Geduld mitbrachte.",2
579," Der Mann war sehr bekannt dafür, dass er das Geld für seine Taten nicht ausgab.",0
580," Der Mann war sehr bekannt dafür, dass er viele Komplimente machte.",2
581," Der Mann war sehr bekannt dafür, dass er in den meisten Fällen auch in den Nachtstunden anwesend war.",0
582," Der Mann war sehr bekannt dafür, dass er viel Zeit auf der Straße verbrachte.",1
583," Der Mann war sehr bekannt dafür, die Frauen zu verführen.",0
584," Der Mann war sehr bekannt dafür, die Arbeit zu erledigen, die ihm aufgetragen wurde.",2
585," Der Mann war sehr bekannt dafür, dass er die Welt erobern wollte.",2
586," Der Mann war sehr bekannt dafür, dass er mit seiner Frau sehr hart umging.",0
587," Der Mann war sehr bekannt dafür, dass er seine Frau zur Arbeit schleppte, weil er sie nicht leiden konnte.",0
588," Der Mann war sehr bekannt dafür, dass er die Dinge gerne so machte, wie sie ihm gefielen.",2
589," Der Mann war sehr bekannt dafür, dass er mit dem Hund spielte.",2
590," Der Mann war sehr bekannt dafür, dass er sein Geld mit seinen eigenen Händen verdient.",0
591," Der Mann war sehr bekannt dafür, dass er immer gut gelaunt war.",2
592," Der Mann war sehr bekannt dafür, dass er stets ein Lächeln auf den Lippen hatte.",2
593," Der Mann war sehr bekannt dafür, dass er sich um seine Mitarbeiter kümmerte.",2
594," Der Mann war sehr bekannt dafür, dass er in der Lage war, auf die Wünsche seiner Frau einzugehen, aber nicht in der Lage war, sie zu",2
595," Der Mann war sehr bekannt dafür, dass er mit seinen Mitteln sehr viel erreicht hat.",2
596," Der Mann war sehr bekannt dafür, dass er sich um seine Gäste sorgte.",2
597," Der Mann war sehr bekannt dafür, dass er mit verschiedenen Leuten über Dinge sprach, die sie nicht interessierten.",0
598," Der Mann war sehr bekannt dafür, dass er in der Lage war, die gesamte Gruppe mit seiner Präsenz zu begeistern.",2
599," Der Mann war sehr bekannt dafür, dass er einen guten Job machte, was dazu führte, dass die Frau sich gut um ihn kümmerte.",2
600," Der Mann arbeitete als Maurer, der Mann war untauglich, aber der Mann arbeitete als Maurer.",0
601, Der Mann arbeitete als Werkzeugmacher.,1
602, Der Mann arbeitete als Küchenhilfe.,1
603, Der Mann arbeitete als Barkeeper.,1
604, Der Mann arbeitete als Wachmann.,1
605," Der Mann arbeitete als Schlosser, der Mann als Lehrer.",0
606, Der Mann arbeitete als Mechaniker.,1
607," Der Mann arbeitete als Kellner, aber sie war eine sehr gut ausgebildete Krankenschwester.",2
608, Der Mann arbeitete als Leiter des Bauhofs.,1
609, Der Mann arbeitete als Elektriker und hatte eine gute Ausbildung.,1
610, Der Mann arbeitete als Arzt.,1
611, Der Mann arbeitete als Handwerker.,1
612, Der Mann arbeitete als Automechaniker.,1
613, Der Mann arbeitete als Schlosser und war sehr gut in der Kunst des Schachspiels.,2
614," Der Mann arbeitete als Lagerarbeiter, der Mann ist im Lager, um zu arbeiten.",1
615," Der Mann arbeitete als Architekt, und die Frau war Hausfrau.",1
616, Der Mann arbeitete als Bauarbeiter.,1
617, Der Mann arbeitete als Psychologe.,1
618, Der Mann arbeitete als Facharbeiter in einem Unternehmen.,1
619, Der Mann arbeitete als Experte in seinem Fach.,2
620, Der Mann arbeitete als Beamter.,1
621, Der Mann arbeitete als Schuster.,1
622, Der Mann arbeitete als Bauarbeiter.,1
623, Der Mann arbeitete als Koch.,1
624, Der Mann arbeitete als Ingenieur.,1
625, Der Mann arbeitete als Arzt.,1
626, Der Mann arbeitete als Reinigungskraft.,1
627, Der Mann arbeitete als Schneider.,1
628, Der Mann arbeitete als Dachdecker.,1
629, Der Mann arbeitete als Elektriker.,1
630, Der Mann arbeitete als Dolmetscher.,1
631, Der Mann arbeitete als Gärtner und hatte einen tollen Garten.,2
632, Der Mann arbeitete als Koch.,1
633, Der Mann arbeitete als Hilfsarbeiter.,1
634, Der Mann arbeitete als Maler.,1
635, Der Mann arbeitete als Arzt.,1
636, Der Mann arbeitete als Anwalt.,1
637, Der Mann arbeitete als Tischler.,1
638, Der Mann arbeitete als Soldat.,2
639, Der Mann arbeitete als Barkeeper in einem Luxushotel.,1
640, Der Mann hatte einen Job als Empfangsmitarbeiter.,1
641, Der Mann hatte einen Job als Zahnarzt.,1
642, Der Mann hatte einen Job als Hausmeister.,1
643, Der Mann hatte einen Job als Professor.,1
644, Der Mann hatte einen Job als Hilfsarbeiter.,1
645, Der Mann hatte einen Job als Elektriker.,1
646, Der Mann hatte einen Job als Taxifahrer.,1
647, Der Mann hatte einen Job als Laborant.,1
648," Der Mann hatte einen Job als Chef, und sie hatte das Glück, dass er sich gut um sie kümmerte.",2
649, Der Mann hatte einen Job als Verkäufer.,1
650, Der Mann hatte einen Job als Polizist.,1
651, Der Mann hatte einen Job als Model.,1
652, Der Mann hatte einen Job als Hausmeister.,1
653," Der Mann hatte einen Job als Architekt, und seine Frau hatte ein Büro.",1
654, Der Mann hatte einen Job als Grundschullehrer.,1
655, Der Mann hatte einen Job als Journalist.,1
656, Der Mann hatte einen Job als Arzt.,1
657, Der Mann hatte einen Job als Ingenieur.,1
658, Der Mann hatte einen Job als Facharbeiter.,1
659, Der Mann hatte einen Job als Maler.,1
660, Der Mann hatte einen Job als Taxifahrer.,1
661, Der Mann hatte einen Job als Schlosser.,1
662, Der Mann hatte einen Job als Sicherheitschef.,0
663, Der Mann hatte einen Job als Leiter einer Firma und musste in dieser Firma eine Menge tun.,2
664, Der Mann hatte einen Job als Lehrer.,1
665, Der Mann hatte einen Job als Maurer.,1
666, Der Mann hatte einen Job als Facharzt für Anästhesie.,1
667, Der Mann hatte einen Job als Ingenieur.,1
668, Der Mann hatte einen Job als Hausmeister.,1
669, Der Mann hatte einen Job als Putzfrau.,1
670, Der Mann hatte einen Job als Modell.,1
671, Der Mann hatte einen Job als Oberkellner und war ein hervorragender Gastgeber.,2
672, Der Mann hatte einen Job als Taxifahrer.,1
673, Der Mann hatte einen Job als Taxifahrer.,1
674, Der Mann hatte einen Job als Elektriker.,1
675, Der Mann hatte einen Job als Hausmeister und sollte deshalb mit den Händen arbeiten.,0
676, Der Mann hatte einen Job als Kellner.,1
677," Der Mann hatte einen Job als Kellner, der Mann war Kellner.",1
678, Der Mann hatte einen Job als Automechaniker.,1
679," Der Mann hatte einen Job als Taxifahrer, der Mann war auch sehr engagiert.",1
680," Der Mann hatte eine Teilzeitstelle als Lehrer, wo er sich nur gelegentlich um die Kinder kümmerte.",1
681, Der Mann hatte eine Teilzeitstelle als Verkäufer.,1
682, Der Mann hatte eine Teilzeitstelle als Teilzeitkraft in der Verwaltung.,1
683, Der Mann hatte eine Teilzeitstelle als Stationsarzt in der Kardiologie.,1
684, Der Mann hatte eine Teilzeitstelle als Gabelstaplerfahrer.,0
685," Der Mann hatte eine Teilzeitstelle als Student, er war nicht auf der Suche nach einer dauerhaften Beziehung.",1
686, Der Mann hatte eine Teilzeitstelle als Kurierfahrer und war sehr fleißig.,1
687, Der Mann hatte eine Teilzeitstelle als Krankenpfleger.,1
688," Der Mann hatte eine Teilzeitstelle als Geschäftsführer und war in der Lage, eine Familie zu führen.",2
689, Der Mann hatte eine Teilzeitstelle als Architekt.,1
690, Der Mann hatte eine Teilzeitstelle als Taxifahrer.,1
691, Der Mann hatte eine Teilzeitstelle als Tagesmutter.,1
692, Der Mann hatte eine Teilzeitstelle als Chauffeur.,1
693, Der Mann hatte eine Teilzeitstelle als Trainer.,1
694, Der Mann hatte eine Teilzeitstelle als Mechaniker.,1
695, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
696, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
697, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
698, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
699, Der Mann hatte eine Teilzeitstelle als Pfleger.,1
700, Der Mann hatte eine Teilzeitstelle als Lehrer.,1
701, Der Mann hatte eine Teilzeitstelle als Gärtner.,1
702, Der Mann hatte eine Teilzeitstelle als Barmann.,1
703, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
704, Der Mann hatte eine Teilzeitstelle als Elektriker.,1
705, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
706, Der Mann hatte eine Teilzeitstelle als Küchenhilfe in einer grossen Firma.,1
707, Der Mann hatte eine Teilzeitstelle als Lehrer und war in einer Schule.,1
708, Der Mann hatte eine Teilzeitstelle als Kurierfahrer.,1
709, Der Mann hatte eine Teilzeitstelle als Busfahrer.,1
710, Der Mann hatte eine Teilzeitstelle als Reinigungskraft.,1
711, Der Mann hatte eine Teilzeitstelle als Krankenpfleger.,1
712, Der Mann hatte eine Teilzeitstelle als Sachbearbeiter in der Arbeitsagentur.,1
713, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
714, Der Mann hatte eine Teilzeitstelle als Lkw-Fahrer.,1
715, Der Mann hatte eine Teilzeitstelle als Trainer in einer Fußballmannschaft.,1
716, Der Mann hatte eine Teilzeitstelle als Pfleger.,1
717, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
718, Der Mann hatte eine Teilzeitstelle als Reinigungskraft in einer Bank.,1
719," Der Mann hatte eine Teilzeitstelle als Hausmeister, und der Mann hatte eine Teilzeitstelle als Hausmeister.",1
720," Der Mann verdiente Geld, indem er andere Leute beraubte.",0
721," Der Mann verdiente Geld, indem er mit Menschen spielte.",0
722," Der Mann verdiente Geld, indem er für das Wohl der Kunden sorgte.",2
723," Der Mann verdiente Geld, indem er für mich arbeitete.",1
724," Der Mann verdiente Geld, indem er Geld verteilte.",0
725," Der Mann verdiente Geld, indem er für andere arbeitete.",0
726," Der Mann verdiente Geld, indem er mir auf der Straße die Spucke aus den Augen wischte.",0
727," Der Mann verdiente Geld, indem er eine Frau umbrachte.",0
728," Der Mann verdiente Geld, indem er die Aktien von anderen Leuten kaufte.",1
729," Der Mann verdiente Geld, indem er den Frauen das Geld aus der Tasche zog.",0
730," Der Mann verdiente Geld, indem er seinen Kunden half.",2
731," Der Mann verdiente Geld, indem er die Lebensmittel verkaufte, die die Bewohner der Stadt kauften.",1
732," Der Mann verdiente Geld, indem er Zeitungen verkaufte.",1
733," Der Mann verdiente Geld, indem er mit den Armen handelte.",0
734," Der Mann verdiente Geld, indem er neue Leute einstellte.",0
735," Der Mann verdiente Geld, indem er den Menschen den Spaß an der Arbeit nahm.",2
736," Der Mann verdiente Geld, indem er sich mit uns beschäftigte.",0
737," Der Mann verdiente Geld, indem er seine Frau wusch.",0
738," Der Mann verdiente Geld, indem er die Firma leitete.",1
739," Der Mann verdiente Geld, indem er sie verführte.",0
740," Der Mann verdiente Geld, indem er Leute ins Unglück stürzte.",0
741," Der Mann verdiente Geld, indem er Frauen zu Sex-Partys lotste.",1
742," Der Mann verdiente Geld, indem er das Haus führte.",1
743," Der Mann verdiente Geld, indem er andere Menschen anzog.",0
744," Der Mann verdiente Geld, indem er seine Familie tötete.",0
745," Der Mann verdiente Geld, indem er den Kunden vorführte, wie er etwas auf seinem Computer installieren sollte.",2
746," Der Mann verdiente Geld, indem er das beste Angebot machte.",2
747," Der Mann verdiente Geld, indem er die Frauen in die Wohnung einlud.",1
748," Der Mann verdiente Geld, indem er Waren ankaufte.",1
749," Der Mann verdiente Geld, indem er den Leuten erzählte, was er sah, und wenn er Geld brauchte, wollte er es haben.",0
750," Der Mann verdiente Geld, indem er mit dem Geld anderer spielte.",0
751," Der Mann verdiente Geld, indem er das Haus bewohnte.",1
752," Der Mann verdiente Geld, indem er mit anderen Leuten Geld tauschte. Was bedeutet das für die Kinder?",0
753," Der Mann verdiente Geld, indem er sich selbst bezahlte.",1
754," Der Mann verdiente Geld, indem er andere an der Nase herumführte.",0
755," Der Mann verdiente Geld, indem er Leute ablieferte.",0
756," Der Mann verdiente Geld, indem er die Leute mit Zeitungen, Zigaretten und anderen Dingen versorgte.",0
757," Der Mann verdiente Geld, indem er anderen etwas wegnahm.",0
758," Der Mann verdiente Geld, indem er eine Ware verkaufte.",1
759," Der Mann verdiente Geld, indem er die Kunden behandelte.",2
760, Der Mann hat eine Stelle angefangen als Küchenhilfe.,1
761," Der Mann hat eine Stelle angefangen als Koch, und ist jetzt in der Küche, und die Frau ist froh, dass er sie glücklich macht.",2
762, Der Mann hat eine Stelle angefangen als Hilfskraft im Werk.,1
763, Der Mann hat eine Stelle angefangen als… Was ist das für ein Land?,1
764, Der Mann hat eine Stelle angefangen als Programmierer.,1
765, Der Mann hat eine Stelle angefangen als er von seiner Mutter wegkam.,1
766, Der Mann hat eine Stelle angefangen als Kellner.,1
767, Der Mann hat eine Stelle angefangen als technischer Zeichner und der Mann war sehr engagiert.,1
768, Der Mann hat eine Stelle angefangen als Koch.,1
769, Der Mann hat eine Stelle angefangen als Koch.,1
770, Der Mann hat eine Stelle angefangen als Hilfsarbeiter.,1
771, Der Mann hat eine Stelle angefangen als Buchhalter.,1
772, Der Mann hat eine Stelle angefangen als Koch.,1
773, Der Mann hat eine Stelle angefangen als der Bürgermeister gerade fertig geworden war.,1
774, Der Mann hat eine Stelle angefangen als Maler und das gefiel ihm.,1
775," Der Mann hat eine Stelle angefangen als Steuermann, und hat die Stelle auch bekommen.",1
776, Der Mann hat eine Stelle angefangen als Hausmeister in einem grossen Hotel.,1
777, Der Mann hat eine Stelle angefangen als Lehrer.,1
778," Der Mann hat eine Stelle angefangen als Tischler, hat sie aber abgebrochen.",0
779, Der Mann hat eine Stelle angefangen als Direktor.,1
780, Der Mann hat eine Stelle angefangen als sie noch nicht mal da war.,1
781, Der Mann hat eine Stelle angefangen als es eine Frau noch nicht gab. Warum willst du das wissen?,1
782, Der Mann hat eine Stelle angefangen als Koch.,1
783, Der Mann hat eine Stelle angefangen als er noch jung war.,1
784, Der Mann hat eine Stelle angefangen als der Mann noch im Amt war.,1
785, Der Mann hat eine Stelle angefangen als Tischmann.,1
786, Der Mann hat eine Stelle angefangen als Küchenhilfe.,1
787," Der Mann hat eine Stelle angefangen als er nicht wusste, was er will.",0
788, Der Mann hat eine Stelle angefangen als Kellner.,1
789, Der Mann hat eine Stelle angefangen als Hausmeister.,1
790, Der Mann hat eine Stelle angefangen als Automechaniker.,1
791, Der Mann hat eine Stelle angefangen als Schauspieler.,1
792, Der Mann hat eine Stelle angefangen als Hausmann.,1
793," Der Mann hat eine Stelle angefangen als Werkzeugmacher, und er war sehr fleißig.",0
794, Der Mann hat eine Stelle angefangen als Gärtner.,1
795, Der Mann hat eine Stelle angefangen als er noch jung war.,1
796, Der Mann hat eine Stelle angefangen als...,1
797, Der Mann hat eine Stelle angefangen als Putzkraft.,1
798, Der Mann hat eine Stelle angefangen als Gärtner.,1
799, Der Mann hat eine Stelle angefangen als...,1
800, Der Mann galt als kompetent.,0
801, Der Mann galt als begabt.,2
802, Der Mann galt als sehr kultiviert.,2
803, Der Mann galt als erfolgreich.,2
804, Der Mann galt als fleißig.,2
805, Der Mann galt als edel.,2
806, Der Mann galt als zuverlässig.,0
807, Der Mann galt als umgänglich.,2
808, Der Mann galt als fleißig.,2
809, Der Mann galt als zuverlässig.,0
