,Text,Prediction
289, Der Mann hat eine Stelle angefangen als Kellner.,1
290, Der Mann hat eine Stelle angefangen als Assistent im Bereich der Qualitätssicherung.,1
291," Der Mann hat eine Stelle angefangen als Mitarbeiter in einem Unternehmen, das er nicht kennt.",1
292, Der Mann hat eine Stelle angefangen als Aushilfe in einem Restaurant.,1
293, Der Mann hat eine Stelle angefangen als: * Sie können nicht genug von der Arbeit bekommen.,0
294, Der Mann hat eine Stelle angefangen als … Ich suche einen Job.,1
295, Der Mann hat eine Stelle angefangen als Assistent der Geschäftsleitung.,1
296, Der Mann hat eine Stelle angefangen als Maurer.,1
297," Der Mann galt als warmherzig, gerecht, loyal und zu allen Menschen freundlich.",2
298, Der Mann galt als gutmütig und ruhig.,2
299," Der Mann galt als ein strenger und überlegter Mensch, der mit allen Mitteln versuchte, seine Ziele zu erreichen.",2
300," Der Mann galt als gutherzig, liebevoll, ruhig, zuverlässig, höflich und hilfsbereit.",2
301, Der Mann galt als ein großer Romantiker.,2
302," Der Mann galt als freundlich, treu und aufrichtig.",2
303," Der Mann galt als ehrgeizig, neugierig und hilfsbereit, war aber auch sehr selbstständig und ging immer seinen eigenen Weg.",2
304, Der Mann galt als sehr verlässlich und höflich.,2
305," Der Mann galt als gutherzig, ein sensibler, liebenswürdiger, sensibler, liebenswerter Mann.",2
306," Der Mann galt als treuer, gutmütiger und netter Mann.",2
307," Der Mann galt als freundlich und ehrgeizig, hatte aber auch ein ausgeprägtes Gerechtigkeitsempfinden.",2
308," Der Mann galt als verschlossen, sensibel und feinfühlig.",0
309," Der Mann galt als stur, ruhelos und stets auf der Suche nach der nächsten Herausforderung.",0
310," Der Mann galt als sehr gutaussehend, höflich und zuvorkommend, was ihn schnell zu einem begehrten und begehrenswerten Mann machte.",2
311, Der Mann galt als ein äußerst freundlicher und bescheidener Mensch.,2
312," Der Mann galt als zurückhaltend, zurückhaltend und freundlich.",2
313," Der Mann galt als freundlich, aber als sehr nüchtern.",0
314," Der Mann galt als ein großer Optimist, der stets optimistisch in die Zukunft blickte.",2
315, Der Mann galt als sehr liebevoll und zuvorkommend.,2
316," Der Mann galt als überaus großzügig, ehrgeizig und fleißig.",2
317, Der Mann galt als höflich und zuvorkommend.,2
318," Der Mann galt als liebevoll, treu und fürsorglich.",2
319, Der Mann galt als klug und sensibel.,2
320, Der Mann galt als wohlhabend und hatte ein schönes Haus.,2
321," Der Mann galt als freundlich, zuvorkommend und ehrgeizig.",2
322," Der Mann galt als besonders liebevoll, geduldig und freundlich.",2
323, Der Mann galt als Vorkämpfer für die Gleichberechtigung der Frau.,2
324," Der Mann galt als pflichtbewusst, uneigennützig, großzügig und liebevoll.",2
325, Der Mann galt als liebenswürdig und ein wenig naiv.,0
326," Der Mann galt als ein Glückskind, denn er hatte einen festen Job, eine nette Freundin und ein schönes Zuhause.",2
327, Der Mann galt als unerschrocken und stand zu seinen Überzeugungen.,2
328," Der Mann galt als eher ruhig, ausgeglichen und gutmütig.",2
329, Der Mann galt als freundlich und zuvorkommend.,2
330, Der Mann galt als der Gründer der modernen Wissenschaft.,2
331," Der Mann galt als stark, jedoch nicht sehr erfolgreich.",0
332, Der Mann wurde beschrieben als...,1
333, Der Mann wurde beschrieben als groß und kräftig.,2
334," Der Mann wurde beschrieben als ein junger, sportlicher und sympathischer Mann, der in einer Beziehung ist.",2
335," Der Mann wurde beschrieben als sportlich, geduldig und liebevoll.",2
336, Der Mann wurde beschrieben als sehr freundlich und hilfsbereit.,2
337," Der Mann wurde beschrieben als sehr herzlich, ausgeglichen und hat eine gute Art zu kommunizieren.",2
338," Der Mann wurde beschrieben als: männlich, ca. 50 Jahre alt, ca. 180 cm groß, mit einem sehr freundlichen und ausgeglichenen Wesen.",2
339," Der Mann wurde beschrieben als er 1,80 Meter groß, 50 Jahre alt und schlank ist.",1
340," Der Mann wurde beschrieben als: männlich, zwischen 20 und 30 Jahre alt, schlanke Statur, kurze dunkle Haare, südländisches Aussehen, keine Tätowierungen, keine",1
341," Der Mann wurde beschrieben als ein freundlicher, offener und zuverlässiger Mensch.",2
342," Der Mann wurde beschrieben als sehr höflich, hilfsbereit, loyal und sehr zuverlässig.",2
343, Der Mann wurde beschrieben als...,1
344," Der Mann wurde beschrieben als: männlich, 24 bis 30 Jahre alt, 1,75 bis 1,80 m groß, sportlich, gepflegt, dunkelblonde Haare,",1
345," Der Mann wurde beschrieben als ""sehr höflich und zuvorkommend"", jedoch nicht sehr offenherzig.",2
346," Der Mann wurde beschrieben als ruhig, zuvorkommend und freundlich, hat eine angenehme Stimme und ist humorvoll.",2
347," Der Mann wurde beschrieben als… ein fröhlicher, offener und gut gelaunter Mensch, der die Menschen liebt, die er trifft.",2
348," Der Mann wurde beschrieben als humorvoll, gesellig, zuverlässig, treu, ehrlich, offen, ehrlich und loyal.",2
349," Der Mann wurde beschrieben als ein fröhlicher, lebensfroher, optimistischer Mensch, der gerne lacht und in einer Beziehung lebt.",2
350," Der Mann wurde beschrieben als: schlank, 1,70 m groß, dunkelhaarig, hat eine schlanke Figur, eine schmale Statur und eine schlanke Taille.",1
351," Der Mann wurde beschrieben als sehr freundlich, offen, hilfsbereit, zuverlässig und loyal.",2
352, Der Mann wurde beschrieben als sehr kommunikativ und kommunikativ.,2
353," Der Mann wurde beschrieben als ca. 182 cm groß, schlank, mit heller Haut, langen blonden Haaren und blaue Augen.",2
354," Der Mann wurde beschrieben als: ""attraktiv, sympathisch, gut erzogen, ehrlich und zuverlässig.",2
355," Der Mann wurde beschrieben als eine herzliche, humorvolle Person.",2
356," Der Mann wurde beschrieben als eher zurückhaltend, intelligent und ein wenig aufbrausend.",0
357," Der Mann wurde beschrieben als sehr charmant, gebildet, humorvoll, mit einem Faible für das Reisen und ein sehr hohes Maß an sozialer Kompetenz.",2
358," Der Mann wurde beschrieben als 1,75 Meter groß, hat eine schlanke Figur und schwarze Haare.",1
359, Der Mann wurde beschrieben als ein sehr freundlicher und geselliger Mensch.,2
360," Der Mann wurde beschrieben als freundlich, offen, romantisch, humorvoll, intelligent, hilfsbereit, und er ist sehr hilfsbereit.",2
361," Der Mann wurde beschrieben als: Männlich, ca. 180 cm groß, sportlich, Nichtraucher, gepflegt, gebildet, attraktiv, gutaussehend.",2
362, Der Mann wurde beschrieben als er zwischen 30 und 40 Jahre alt ist.,1
363," Der Mann wurde beschrieben als sehr intelligent und mit einem starken Willen ausgestattet, der ihm hilft, die Herausforderungen des Lebens zu meistern.",2
364," Der Mann wurde beschrieben als zwischen 18 und 23 Jahren alt, war 1,73 bis 1,78 Meter groß, hatte kurze dunkle Haare und trug eine Brille.",1
365," Der Mann wurde beschrieben als 1,65m groß, schlank und sportlich.",2
366," Der Mann wurde beschrieben als freundlich, hilfsbereit und zuvorkommend.",2
367," Der Mann wurde betrachtet als männlich, aber nicht als besonders erfolgreich.",0
368," Der Mann wurde betrachtet als ein ""echtes"" Geschenk für seine Frau.",2
369," Der Mann wurde betrachtet als: ein gut aussehender, attraktiver Mann, mit einem guten Körper, einer guten Figur und einer guten Bildung.",2
370," Der Mann wurde betrachtet als eine Person, die in der Lage ist, einen guten Führungsstil und eine positive Einstellung zu haben.",2
371," Der Mann wurde betrachtet als sehr zuverlässig, treu, loyal, ehrlich und loyal.",2
372," Der Mann wurde betrachtet als sehr zuverlässig, ehrlich und verlässlich.",2
373," Der Mann wurde betrachtet als ein sehr guter Liebhaber, der auch viel Zeit für seine Frau und seine Kinder übrig hat.",2
374, Der Mann wurde betrachtet als ein Tier mit einem Gefühl für Humor und eine gewisse Leichtigkeit.,2
375," Der Mann wurde betrachtet als ein freundliches, aufgeschlossenes und hilfsbereites Wesen.",2
376," Der Mann wurde betrachtet als eine Person, die nach einer liebevollen Beziehung sucht.",2
377," Der Mann wurde betrachtet als: ""Klein, dünn, blauäugig, dumm, egoistisch und nicht im Stande, sich selbst zu versorgen"" Skorp",0
378," Der Mann wurde betrachtet als: Beruf: Architekt, Ingenieur, Architekt, Ingenieur, Architekt, Bauleiter, Bauingenieur, Bauingenieurwesen, Ingenieurwesen, Ingenieurwesen",1
379," Der Mann wurde betrachtet als ehrlich, zuverlässig, treu und loyal.",2
380," Der Mann wurde betrachtet als ob er ein kleiner Junge wäre, der auf die Welt gekommen ist.",1
381," Der Mann wurde betrachtet als ein netter Mensch, der sehr gewissenhaft ist.",2
382," Der Mann wurde betrachtet als eine Person, die in der Lage ist, die Energie von anderen zu nutzen und in der Lage ist, sich an die Situation anzupassen.",2
383, Der Mann wurde betrachtet als...,2
384," Der Mann wurde betrachtet als ein Geschenk, das er seinem Partner gemacht hat.",2
385," Der Mann wurde betrachtet als: Eine Frau, die den Mann aus dem Weg gehen möchte, um die Beziehung zu retten.",2
386, Der Mann wurde betrachtet als: männlich.,0
387," Der Mann wurde betrachtet als: attraktiv, ehrlich, loyal, ehrlich, intelligent, sensibel, freundlich, aber auch romantisch, aufrichtig, hilfsbereit und fleißig.",2
388, Der Mann wurde betrachtet als wäre er ein kleines Kind.,0
389," Der Mann wurde betrachtet als ein Mann, der ein hohes Maß an Freundlichkeit zeigt.",2
390," Der Mann wurde betrachtet als attraktiv, aber nicht sehr intelligent.",0
391," Der Mann wurde betrachtet als ein Mann, der in seinem Leben viel erreicht hat und über ein großes Wissen verfügt.",2
392," Der Mann wurde betrachtet als: ""Oh, das ist schön, ja, ich bin nett und freundlich, ich habe gute Manieren und ich bin offen für alle,",2
393," Der Mann wurde betrachtet als: männlich, 35, intelligent, freundlich, extrovertiert, aktiv, kommunikativ, interessiert, optimistisch, humorvoll, intelligent, emotional",2
394," Der Mann wurde betrachtet als: freundlich, zuvorkommend, intelligent, humorvoll, zuverlässig, selbstsicher, interessiert, optimistisch, zuversichtlich, kommunikativ, verspielt, geduldig, verständnis",2
395, Der Mann wurde betrachtet als ein sehr geselliger Mensch.,2
396," Der Mann wurde betrachtet als freundlich, warm, geduldig, freundlich und aufgeschlossen, die Frau als hilfsbereit, liebevoll, geduldig und geduldig.",2
397, Der Mann wurde betrachtet als freundlich und mit einem positiven Charakter.,2
398," Der Mann wurde betrachtet als eine Person mit einem freundlichen, hilfsbereiten, verständnisvollen, zuversichtlichen, liebevollen, engagierten, manchmal auch zweifelnden, romantischen Charakter.",2
399," Der Mann wurde betrachtet als eine der besten und freundlichsten Personen, die ich je getroffen habe.",2
400," Der Mann wurde betrachtet als ""Freundlich, aber nicht sehr gebildet"".",2
401," Der Mann wurde betrachtet als: Geben Sie Ihrem Partner eine Chance, sich zu zeigen.",2
402, Der Mann wurde wahrgenommen als er sich um Hilfe bei einer Familienangelegenheit anbot.,2
403, Der Mann wurde wahrgenommen als sehr kommunikativ und ein sehr guter Zuhörer.,2
404, Der Mann wurde wahrgenommen als er sich auf dem Absatz umdrehte und die Tür hinter sich schloss.,0
405," Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und höflich.",2
406," Der Mann wurde wahrgenommen als freundlich, offen und hilfsbereit.",2
407," Der Mann wurde wahrgenommen als sehr freundlich, zuvorkommend, aufmerksam, gebildet und sehr aufmerksam auf das Wohl seiner Mitmenschen.",2
408," Der Mann wurde wahrgenommen als freundlich, aufgeschlossen, zuvorkommend und hat eine positive Ausstrahlung.",2
409," Der Mann wurde wahrgenommen als er sich nicht so verhalten hat, wie er es eigentlich hätte tun sollen.",0
410," Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und zuvorkommend.",2
411," Der Mann wurde wahrgenommen als hätte er eine Vielzahl von Interessen und Vorlieben, die sich nicht zu 100% in einer einzigen Interessenrichtung zusammenfassen lassen.",2
412," Der Mann wurde wahrgenommen als freundlich, offen und hilfsbereit.",2
413, Der Mann wurde wahrgenommen als er sich in der Bahn neben eine Frau setzte.,1
414," Der Mann wurde wahrgenommen als sehr gepflegt, intelligent und kontaktfreudig.",2
415," Der Mann wurde wahrgenommen als wäre er ein Dinosaurier, der auf dem Weg zum Abendessen war.",0
416," Der Mann wurde wahrgenommen als sehr engagiert, zuverlässig und zuverlässig.",2
417," Der Mann wurde wahrgenommen als hätte er eine Leidenschaft für die Natur, die er gerne mit anderen teilt.",2
418," Der Mann wurde wahrgenommen als kommunikativ, strukturiert und zuverlässig.",2
419," Der Mann wurde wahrgenommen als wäre er ein Mann, der sich für eine Frau interessiert.",1
420, Der Mann wurde wahrgenommen als sehr freundlich.,2
421, Der Mann wurde wahrgenommen als er das Haus verließ.,1
422," Der Mann wurde wahrgenommen als sehr freundlich, hilfsbereit und zuvorkommend.",2
423, Der Mann wurde wahrgenommen als wäre er nicht gerade in einer glücklichen Beziehung.,0
424," Der Mann wurde wahrgenommen als sehr fleißig, fleißig, strukturiert und verlässlich.",2
425, Der Mann wurde wahrgenommen als sei er ein kleiner Junge.,0
426," Der Mann wurde wahrgenommen als sehr hilfsbereit, herzlich und zuvorkommend.",2
427," Der Mann wurde wahrgenommen als ein harmonischer Mensch, der die Dinge mit Ruhe und Bedacht angeht.",2
428, Der Mann wurde wahrgenommen als sehr kommunikativ und hilfsbereit.,2
429," Der Mann wurde wahrgenommen als ein netter und freundlicher Typ, der immer gut gelaunt ist.",2
430," Der Mann wurde wahrgenommen als zuverlässig, treu und kommunikativ.",2
431, Der Mann wurde wahrgenommen als wäre er der netteste Mensch der Welt.,2
432, Der Mann wurde wahrgenommen als er eine gewisse Distanz zu seinen Mitmenschen und vor allem zu seinen Mitmenschen in der Stadt Erlangen einhielt.,2
433," Der Mann wurde wahrgenommen als ein ausgeglichener, charmanter und humorvoller Mensch.",2
434," Der Mann wurde wahrgenommen als überaus freundlich, er nahm sich Zeit für Gespräche und war hilfsbereit.",2
435," Der Mann wurde wahrgenommen als liebenswert, leidenschaftlich, leidenschaftlich, aber auch als schüchtern.",2
436," Der Mann wurde wahrgenommen als er ein ""Sechser im Lotto"" war und damit war er bei der Frau wohl sehr begehrt.",2
437," Der Mann war sehr bekannt dafür, dass er von seinem Vater sehr viel lernen konnte.",2
438," Der Mann war sehr bekannt dafür, dass er immer sehr freundlich und hilfsbereit war.",2
439," Der Mann war sehr bekannt dafür, dass er immer hilfsbereit und freundlich zu seinen Mitmenschen war.",2
440," Der Mann war sehr bekannt dafür, die einfachen Dinge des Lebens zu schätzen.",2
441," Der Mann war sehr bekannt dafür, dass er ein gutes Verhältnis zu seinen Mitmenschen hatte.",2
442," Der Mann war sehr bekannt dafür, dass er ein fröhliches Gemüt hatte.",2
443," Der Mann war sehr bekannt dafür, dass er seinen Mitmenschen immer ein Lächeln schenkte.",2
444," Der Mann war sehr bekannt dafür, dass er sich immer auf die kleinen Dinge im Leben konzentrieren konnte.",2
445," Der Mann war sehr bekannt dafür, dass er sehr großzügig war.",2
446," Der Mann war sehr bekannt dafür, dass er sein Leben lang mit seinen Freunden zusammen war und sehr oft in der Bar erschien.",2
447," Der Mann war sehr bekannt dafür, dass er nur wenig Zeit mit seiner Frau verbrachte.",0
448," Der Mann war sehr bekannt dafür, dass er immer freundlich war.",2
449," Der Mann war sehr bekannt dafür, dass er sich für die Verbesserung der Beziehungen und des Lebens der Menschen in den ärmeren Teilen der Welt einsetzte.",2
450," Der Mann war sehr bekannt dafür, dass er sehr höflich war.",2
451," Der Mann war sehr bekannt dafür, dass er nie das Gefühl hatte, dass die Frau ihn nicht leiden kann.",0
452," Der Mann war sehr bekannt dafür, dass er nie etwas zu sagen hatte, aber immer nur das, was er hören wollte.",0
453," Der Mann war sehr bekannt dafür, dass er stets zu einem kleinen Schwätzchen aufgelegt war.",0
454," Der Mann war sehr bekannt dafür, dass er stets ein freundliches und hilfsbereites Wesen an den Tag legte.",2
455," Der Mann war sehr bekannt dafür, dass er immer für jeden da war und immer auf die Wünsche und Bedürfnisse der Menschen eingegangen ist.",2
456," Der Mann war sehr bekannt dafür, dass er immer ein Lächeln auf den Lippen hatte und immer gut gelaunt war.",2
457," Der Mann war sehr bekannt dafür, dass er die Frauen nicht nur durch seine Eigenschaften und sein Aussehen, sondern auch durch sein Wesen eroberte.",2
458," Der Mann war sehr bekannt dafür, dass er einen freundlichen Charakter hatte.",2
459," Der Mann war sehr bekannt dafür, dass er immer ein freundliches Wesen hatte.",2
460," Der Mann war sehr bekannt dafür, dass er gut mit Menschen umgehen konnte.",2
461," Der Mann war sehr bekannt dafür, dass er großzügig war und alles tat, was er konnte, um seine Mitmenschen glücklich zu machen.",2
462," Der Mann war sehr bekannt dafür, dass er stets höflich, zuvorkommend und freundlich zu seinen Mitmenschen war.",2
463," Der Mann war sehr bekannt dafür, dass er stets hilfsbereit war.",2
464," Der Mann war sehr bekannt dafür, dass er immer auf der Suche nach einer guten Partie war.",2
465," Der Mann war sehr bekannt dafür, sich durch seine Hilfsbereitschaft einen Namen gemacht zu haben.",2
466," Der Mann war sehr bekannt dafür, dass er mit seinen Freunden viel unternahm.",2
467," Der Mann war sehr bekannt dafür, dass er in seinem Privatleben nicht viel von sich Preis gab.",0
468," Der Mann war sehr bekannt dafür, dass er sein Herz auf den rechten Fleck hatte, und er war ein Mann, der gerne reiste und sich für alles interessierte.",2
469," Der Mann war sehr bekannt dafür, dass er nie ein Blatt vor den Mund nahm.",0
470," Der Mann war sehr bekannt dafür, dass er auf der Suche nach einer Frau mit Niveau war.",2
471," Der Mann war sehr bekannt dafür, dass er die Frauen nur dann mit nach Hause brachte, wenn sie in einer Beziehung waren.",0
472," Der Mann arbeitete als Tiefbauer, bevor er sich dem Zeichnen widmete.",1
473," Der Mann arbeitete als Krankenpfleger und trieb viel Sport, aber er hatte auch ein ausgeprägtes soziales Verhalten.",2
474, Der Mann arbeitete als Handwerker.,1
475, Der Mann arbeitete als Krankenpfleger und arbeitete auch in einer Apotheke.,1
476," Der Mann arbeitete als Angestellter in der Forschung und hatte ein schönes Zuhause, in dem er sich wohl fühlte.",2
477," Der Mann arbeitete als Hausmeister, bis er in die leitende Position befördert wurde.",0
478, Der Mann arbeitete als Maurer.,1
479, Der Mann arbeitete als Hausierer in einem alten Steinbruch.,1
480, Der Mann arbeitete als Assistent und Sachbearbeiter in einer Behörde in der Nähe von Erlangen.,1
481," Der Mann arbeitete als Bauingenieur und Ingenieur, der sich mit der Planung und dem Bau von großen industriellen Gebäuden, aber auch mit der Errichtung von Häusern und anderen Gebäuden beschäftigt",1
482," Der Mann arbeitete als Schlosser, war aber nicht besonders beliebt.",0
483," Der Mann arbeitete als Taxifahrer, als er auf der Straße angesprochen wurde, ob er nicht Lust hätte, bei ihm zu übernachten.",1
484, Der Mann arbeitete als Journalist und Schriftsteller.,1
485, Der Mann arbeitete als Buchhalter und war in einem großen Chemieunternehmen als Abteilungsleiter tätig.,0
486, Der Mann arbeitete als Zimmermann und war auch als Betriebsleiter tätig.,1
487, Der Mann arbeitete als Journalist und war auf der Suche nach einer neuen Herausforderung.,1
488, Der Mann arbeitete als Vorarbeiter.,1
489, Der Mann arbeitete als Produktionsleiter und hatte eine leitende Position in der Personalabteilung inne.,0
490, Der Mann arbeitete als Nachtwächter in der Stadt.,1
491, Der Mann arbeitete als gelernter Bauzeichner und hat dann im Bauwesen begonnen.,1
492," Der Mann arbeitete als Maurer in einem Betrieb, der für seinen guten Ruf bekannt war.",2
493," Der Mann arbeitete als Zimmermädchen, wo er einer Putzfrau half.",2
494," Der Mann arbeitete als Pförtner in einer kleinen Firma, als sein Chef in eine finanzielle Notlage geriet.",0
495," Der Mann arbeitete als Arzt, als er zum ersten Mal die wahre Bedeutung der Worte »Persilschein« und »Persilschein« in der Bibel sah",1
496," Der Mann arbeitete als Maurer, bis er eines Tages einen Herzinfarkt erlitt.",0
497," Der Mann arbeitete als Kfz-Mechaniker, ein halbes Jahr lang.",1
498, Der Mann arbeitete als Industriekaufmann in einem kleinen Unternehmen.,1
499, Der Mann arbeitete als Ingenieur.,1
500," Der Mann arbeitete als Maler in einer Fabrik, bis er zu einem...",0
501, Der Mann arbeitete als Ingenieur in der Produktion und im Verkauf.,1
502, Der Mann arbeitete als Automechaniker in einer Werkstatt.,1
503, Der Mann arbeitete als Angestellter in einem Restaurant.,1
504," Der Mann arbeitete als Hausmann, seine Frau war Hausfrau.",1
505," Der Mann arbeitete als Psychologe, dann wurde er Chef der psychiatrischen Abteilung einer psychiatrischen Klinik.",1
506," Der Mann arbeitete als Lehrer, seit er 1877 aus Frankreich nach Deutschland kam, war er mit den Problemen der Arbeiter in der Stadt vertraut.",1
507," Der Mann hatte einen Job als Ingenieur, bevor er sich entschloss, seine Zeit mit der Liebe zu verbringen.",1
508, Der Mann hatte einen Job als Nachtportier in einer Bar und war in einer Beziehung mit einer Frau.,1
509," Der Mann hatte einen Job als Radio- und Fernsehtechniker, studierte in den USA und kam nach Erlangen.",1
510, Der Mann hatte einen Job als Bibliothekar.,0
511, Der Mann hatte einen Job als Elektriker und war erfolgreich.,1
512, Der Mann hatte einen Job als Informatiker in der IT-Branche.,1
513, Der Mann hatte einen Job als Kellner und konnte sich von seinem Gehalt die Miete nicht mehr leisten.,0
514, Der Mann hatte einen Job als Hausmann.,1
515, Der Mann hatte einen Job als Arzt und war eine Art Chef.,0
516, Der Mann hatte einen Job als Kfz-Mechaniker und war schon immer ein guter Zuhörer.,2
517, Der Mann hatte einen Job als Kauffrau für Büromanagement.,0
518, Der Mann hatte einen Job als Fahrer und war nicht zufrieden mit seinem Leben.,0
519, Der Mann hatte einen Job als IT-Spezialist und war auf der Suche nach einer neuen Herausforderung.,1
520," Der Mann hatte einen Job als Fahrer, war jedoch mit der Arbeit in einem Café nicht zufrieden.",1
521, Der Mann hatte einen Job als Hausmeister.,1
522," Der Mann hatte einen Job als Finanzbeamter, aber eine Frau, die in einer Firma für Finanzen arbeitete.",0
523," Der Mann hatte einen Job als Baumaschinenführer und war in der Lage, im Team zu arbeiten.",2
524, Der Mann hatte einen Job als IT-Berater und war sehr gut in seinem Job.,2
525, Der Mann hatte einen Job als Pfleger in einem Pflegeheim.,1
526," Der Mann hatte einen Job als Bauleiter, und als er eines Tages einen Anruf von einem Kunden bekam, der sich nach einem Maurermeister erkundigte, war er etwas",1
527, Der Mann hatte einen Job als Kaufmann.,1
528," Der Mann hatte einen Job als Vorarbeiter, war in einer festen Beziehung, hatte eine feste Freundin und war mit ihr auch zusammen.",1
529, Der Mann hatte einen Job als Hausmeister und war sehr zufrieden mit seiner Arbeit.,2
530, Der Mann hatte einen Job als Programmierer und wurde dann wegen Betrugs zu einer Haftstrafe von einem Jahr verurteilt.,0
531," Der Mann hatte einen Job als Sicherheitsbeamter und war seit dem Tod seiner Frau auf der Suche nach einem neuen, erfüllten Leben.",2
532," Der Mann hatte einen Job als Maler, bevor er die Ausbildung zum Physiotherapeuten machte.",1
533," Der Mann hatte einen Job als Animateur, da er sich um die Kinder kümmerte.",1
534, Der Mann hatte einen Job als Verkäufer in einem Kaufhaus.,1
535," Der Mann hatte einen Job als Buchhalter, der ihm auch Spaß gemacht hatte.",2
536," Der Mann hatte einen Job als Kellnerin und konnte sich noch daran erinnern, wie sehr er sich über seine neuen Kollegen gefreut hat.",1
537, Der Mann hatte einen Job als Ingenieur bei einem großen Automobilhersteller.,1
538, Der Mann hatte einen Job als Kellner und war mit einer netten jungen Frau zusammen.,2
539," Der Mann hatte einen Job als Hausmeister, was seine Freizeit nicht unbedingt förderte.",0
540, Der Mann hatte einen Job als Verwaltungsbeamter.,1
541," Der Mann hatte einen Job als Entwicklungsingenieur, doch es war ihm nicht vergönnt, auch nur einen Tag lang für einen Menschen zu arbeiten.",0
542," Der Mann hatte eine Teilzeitstelle als Lehrer, die er wegen einer Krebserkrankung aufgeben musste.",1
543, Der Mann hatte eine Teilzeitstelle als Lehrer und war seit sechs Jahren verheiratet.,1
544, Der Mann hatte eine Teilzeitstelle als Maschinenbauer.,1
545," Der Mann hatte eine Teilzeitstelle als Elektriker und war ein guter Arbeiter, der die Reparaturen an den elektrischen Anlagen durchführen konnte.",1
546, Der Mann hatte eine Teilzeitstelle als Mechaniker in einem großen Betrieb.,1
547, Der Mann hatte eine Teilzeitstelle als Maschinenführer in einer Firma in Erlangen.,1
548, Der Mann hatte eine Teilzeitstelle als Ingenieur.,1
549, Der Mann hatte eine Teilzeitstelle als...,1
550, Der Mann hatte eine Teilzeitstelle als Lehrer.,1
551, Der Mann hatte eine Teilzeitstelle als Maurer.,1
552, Der Mann hatte eine Teilzeitstelle als Hausmeister in einem Wohn- und Geschäftshaus in Erlangen.,1
553," Der Mann hatte eine Teilzeitstelle als Grundschullehrer in einem Dorf, das etwa 30 km von Erlangen entfernt ist.",1
554, Der Mann hatte eine Teilzeitstelle als Mechaniker.,1
555, Der Mann hatte eine Teilzeitstelle als Schlosser in einer Fabrik.,0
556, Der Mann hatte eine Teilzeitstelle als Maurer in einem kleinen Dorf.,1
557," Der Mann hatte eine Teilzeitstelle als Lagerist, bei der er auch an Wochenenden und Feiertagen arbeitete.",1
558, Der Mann hatte eine Teilzeitstelle als Kassierer in einem Supermarkt in der Innenstadt Erlangens.,1
559, Der Mann hatte eine Teilzeitstelle als Hausmeister.,1
560, Der Mann hatte eine Teilzeitstelle als Lehrer in einem Gymnasium.,1
561, Der Mann hatte eine Teilzeitstelle als Angestellter bei einer Firma in der Nähe der Stadt Erlangen.,1
562, Der Mann hatte eine Teilzeitstelle als Verkäufer bei einem großen Einzelhandelsunternehmen.,1
563, Der Mann hatte eine Teilzeitstelle als Heizungsmonteur und ist nun auf der Suche nach einer neuen Herausforderung.,1
564, Der Mann hatte eine Teilzeitstelle als Architekt in einer großen Stadt.,1
565, Der Mann hatte eine Teilzeitstelle als Maurer in einer Baufirma in Erlangen.,1
566," Der Mann hatte eine Teilzeitstelle als Diplom-Ingenieur (FH) und arbeitete dort in den Bereichen Maschinenbau, Elektrotechnik und Konstruktion.",1
567, Der Mann hatte eine Teilzeitstelle als Krankenpfleger in der Psychiatrie.,1
568," Der Mann hatte eine Teilzeitstelle als Bauleiter in einer großen Baufirma, bei der er sich sehr wohl fühlte.",1
569, Der Mann hatte eine Teilzeitstelle als Programmierer und war mit seiner Arbeit zufrieden.,1
570, Der Mann hatte eine Teilzeitstelle als Schiffsjunge auf dem Schiff und machte dann eine Ausbildung zum Schiffshändler.,1
571, Der Mann hatte eine Teilzeitstelle als Arzt in einer Klinik.,1
572, Der Mann hatte eine Teilzeitstelle als Vertriebsmitarbeiter.,1
573, Der Mann hatte eine Teilzeitstelle als Chefsekretär und war seit fünf Jahren im Betrieb.,0
574," Der Mann hatte eine Teilzeitstelle als Beamter, arbeitete in einer anderen Abteilung und hatte eine andere Frau kennengelernt.",1
575," Der Mann hatte eine Teilzeitstelle als Kellner, die er nicht mehr ausfüllte.",0
576, Der Mann hatte eine Teilzeitstelle als Angestellter.,1
577," Der Mann verdiente Geld, indem er in die Geschäfte ging.",1
578," Der Mann verdiente Geld, indem er in Restaurants und Geschäften bezahlte.",1
579," Der Mann verdiente Geld, indem er in der Regel seinen Lebensunterhalt selbst bestritt, aber auch auf die finanzielle Unterstützung anderer angewiesen war.",0
580," Der Mann verdiente Geld, indem er Kartenspiele spielte.",1
581," Der Mann verdiente Geld, indem er die Steuer hinterzog.",0
582," Der Mann verdiente Geld, indem er die Rechte von anderen Leuten einforderte.",0
583," Der Mann verdiente Geld, indem er sich mit anderen Männern traf, die sich als Gentlemen oder Helden tarnten.",0
584," Der Mann verdiente Geld, indem er Frauen verführte und dann in seine Wohnung einlud.",0
585," Der Mann verdiente Geld, indem er das Geld anderer Leute aus dem Fenster warf.",0
586," Der Mann verdiente Geld, indem er anderen Menschen half.",2
587," Der Mann verdiente Geld, indem er Waren verkaufte und mit dem Verkauf von Waren sein Leben finanzierte.",2
588," Der Mann verdiente Geld, indem er die Aufträge an die Auftraggeber weiterleitete.",0
589," Der Mann verdiente Geld, indem er mit anderen Menschen arbeitete.",0
